"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Searchresult","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Tagflame","Secondary 1","Secondary 2","Phonenumber","Startorder","Startorder_link","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/rOOj_1VcJCyUzXva29oEEw/90s.jpg","Bodhi Tree Cafe","https://www.yelp.com/biz/bodhi-tree-cafe-huntington-beach-2","151.","Bodhi Tree Cafe","https://www.yelp.com/biz/bodhi-tree-cafe-huntington-beach-2","385 reviews","$$","Vietnamese, Vegan","Vietnamese; Vegan","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vietnamese; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vegan","","501 Main St","Huntington Beach, CA 92648","(714) 969-9500","","","https://s3-media3.fl.yelpcdn.com/photo/dSmhDqRTIReE66dffQ0jhQ/30s.jpg","Ava G.","https://www.yelp.com/user_details?userid=UnK1OBz3vHRHYs6GX9r3Ew","My favorite vegan place in southern california!!!! Best soup- sizzling rice vegetable ; best appetizer - EGGLESS EGG ROLLS!!!!! wrap them in the lettuce & mint, dip in sauce & you're…","read more","https://www.yelp.com/biz/bodhi-tree-cafe-huntington-beach-2?hrid=YaVpzTjm4TzeEkb0fcnaPA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/NkXkivj1-pq_Fb8YfWlB-Q/90s.jpg","Normita's Surf City Taco","https://www.yelp.com/biz/normitas-surf-city-taco-huntington-beach","152.","Normita’s Surf City Taco","https://www.yelp.com/biz/normitas-surf-city-taco-huntington-beach","453 reviews","$","Mexican, Breakfast & Brunch","Mexican; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch","","815 Indianapolis Ave","Huntington Beach, CA 92648","(714) 960-8730","","","https://s3-media1.fl.yelpcdn.com/photo/TDY4hPN8_qQQUWByOzSFOA/30s.jpg","John P.","https://www.yelp.com/user_details?userid=i7gGgGRirn4Bjekbe0mIXA","Hello Normitas!   I live right down the street and I just wanted to say you make the BEST bean and cheese burritos (aside from the ones mi madre makes) EVER!    Keep up the good work","read more","https://www.yelp.com/biz/normitas-surf-city-taco-huntington-beach?hrid=jTKYUOWRxzsAoA-YiNKAiQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/HKNFCdTGIF0bkahNDOuBDg/90s.jpg","Aloha Grill","https://www.yelp.com/biz/aloha-grill-huntington-beach","153.","Aloha Grill","https://www.yelp.com/biz/aloha-grill-huntington-beach","435 reviews","$$","Hawaiian","Hawaiian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=hawaiian","","221 Main St","Huntington Beach, CA 92648","(714) 374-4427","","","https://s3-media4.fl.yelpcdn.com/photo/uOr9cfN40kLokYhNwb6UvQ/30s.jpg","Dee S.","https://www.yelp.com/user_details?userid=0JmMpLdDtxBTokDCoIA1Vw","Was here on Friday with some friends during happy hour!! Great drinks and even better prices! The rainbow drink was delicious! Service was awesome!!  There was some confusion with…","read more","https://www.yelp.com/biz/aloha-grill-huntington-beach?hrid=lqrIeAzGgoKGyVu_8O6lBw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/1iZ7KKTqy46h4mf4g36Dhw/90s.jpg","Red Car Cafe","https://www.yelp.com/biz/red-car-cafe-huntington-beach","154.","Red Car Cafe","https://www.yelp.com/biz/red-car-cafe-huntington-beach","19 reviews","$","Cafes, Breakfast & Brunch","Cafes; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch","","1207 Main St","Huntington Beach, CA 92648","(714) 845-5350","","","https://s3-media1.fl.yelpcdn.com/photo/trjVH3RxVrNW7dMqQjGHzA/30s.jpg","Greg S.","https://www.yelp.com/user_details?userid=O8gexLcB1qP5cArqBk1CcA","Perfect coffee. I live at the boardwalk apartments by the Bella Terra and a review of the coffee place built into our complex led me to this spot. So glad I found it. Truly a ""craft""…","read more","https://www.yelp.com/biz/red-car-cafe-huntington-beach?hrid=Vc3pcfEplORPfWBGmmR1QA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/XREBBz7leTtHHO9zE2Fv2Q/90s.jpg","Fuji's Famous Burger","https://www.yelp.com/biz/fujis-famous-burger-huntington-beach","155.","Fuji’s Famous Burger","https://www.yelp.com/biz/fujis-famous-burger-huntington-beach","552 reviews","$","Burgers","Burgers","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=burgers","","15885 Gothard St","Huntington Beach, CA 92647","(714) 891-6066","","","https://s3-media3.fl.yelpcdn.com/photo/3xKbv6NrAFGxiaRSQkDj4A/30s.jpg","Anna S.","https://www.yelp.com/user_details?userid=gSWMvhJ7XPhkI3RktAyPqA","Burger/ Teriyaki joint in a little strip mall. It's convenient and not on Beach Blvd, good place to eat! Food was very tasty, good portions, variety of burgers, teriyaki, salads and…","read more","https://www.yelp.com/biz/fujis-famous-burger-huntington-beach?hrid=M-R0X0Y4uRZc2mEQz2u3KA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/MHcv1P7fyizCP-FdxMwgZA/90s.jpg","Phuket Thai Restaurant","https://www.yelp.com/biz/phuket-thai-restaurant-huntington-beach","156.","Phuket Thai Restaurant","https://www.yelp.com/biz/phuket-thai-restaurant-huntington-beach","399 reviews","$$","Thai, Asian Fusion","Thai; Asian Fusion","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=thai; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=asianfusion","","16612 Beach Blvd","Huntington Beach, CA 92647","(714) 842-1101","","","https://s3-media2.fl.yelpcdn.com/photo/gClPBqqgq95dTgTxdPnerg/30s.jpg","LJ W.","https://www.yelp.com/user_details?userid=MKRALOUWUsAm9zjWTQN1zA","I haven't been here in years. Hubby claims he didn't like Thai food (but he's never had it!) so we ventured in.  Pineapple rice, angel wings, garlic shrimp, Tom Kha soup and green…","read more","https://www.yelp.com/biz/phuket-thai-restaurant-huntington-beach?hrid=LXVsGdk0UUaodxGeMckuEA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/CY4k4-eEwAukRgEMqt8QcQ/90s.jpg","Irassae","https://www.yelp.com/biz/irassae-huntington-beach","157.","Irassae","https://www.yelp.com/biz/irassae-huntington-beach","219 reviews","$$","Japanese, Sushi Bars","Japanese; Sushi Bars","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sushi","","8841 Adams Ave","Huntington Beach, CA 92646","(714) 965-1904","","","https://s3-media3.fl.yelpcdn.com/photo/q5GO7s_vT5t6Iqm5FDT1JQ/30s.jpg","Charles W.","https://www.yelp.com/user_details?userid=QNVnVnqze0y2shjAIX6Yiw","Possibly the best sushi in the world.  My Favorite starters: 1. Nancy Roll 2. Summer Roll 3. Next Time Roll","read more","https://www.yelp.com/biz/irassae-huntington-beach?hrid=W4qXfafC93bJTAMmKRPsKw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/zVqbnv4wTMyDh3D6sX3zuA/90s.jpg","Hambone's Bar & Grill","https://www.yelp.com/biz/hambones-bar-and-grill-huntington-beach","158.","Hambone’s Bar & Grill","https://www.yelp.com/biz/hambones-bar-and-grill-huntington-beach","269 reviews","$$","Barbeque","Barbeque","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bbq","","10056 Adams Ave","Huntington Beach, CA 92646","(714) 968-1261","","","https://s3-media1.fl.yelpcdn.com/photo/BxlXKvE2o5zdeqca-FxJTg/30s.jpg","Shawn R.","https://www.yelp.com/user_details?userid=pCQAdhEccoGHwoARSf5Jzw","I have been to Hambone's numerous times when we lived in the area. We have since moved across town so we have not been to Hambone's for a while 7 months. Tonight we decided to go. So…","read more","https://www.yelp.com/biz/hambones-bar-and-grill-huntington-beach?hrid=wpCVgDaJUhkop-9Ild88Bw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/eEoLh_KXbAQC__eLirq56Q/90s.jpg","Blast 825 Pizza","https://www.yelp.com/biz/blast-825-pizza-huntington-beach-3","159.","Blast 825 Pizza","https://www.yelp.com/biz/blast-825-pizza-huntington-beach-3","135 reviews","$","Pizza, Desserts, Salad","Pizza; Desserts; Salad","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=desserts; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=salad","","18541 Beach Blvd","Huntington Beach, CA 92648","(714) 841-1210","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=150&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/rLZxqr4fTEtx2SbnsVMJrQ/90s.jpg","Thai Fix","https://www.yelp.com/biz/thai-fix-huntington-beach-2","160.","Thai Fix","https://www.yelp.com/biz/thai-fix-huntington-beach-2","133 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=thai","","8935 Atlanta Ave","Huntington Beach, CA 92646","(714) 960-1008","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/0sMnpik94jyeQaxmnQZUrw/90s.jpg","Pile It On Pizza","https://www.yelp.com/biz/pile-it-on-pizza-huntington-beach","161.","Pile It On Pizza","https://www.yelp.com/biz/pile-it-on-pizza-huntington-beach","205 reviews","$","Salad, Pizza","Salad; Pizza","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=pizza","","7821 Edinger Ave","Huntington Beach, CA 92647","(714) 901-0770","","","https://s3-media4.fl.yelpcdn.com/photo/ap3Z1H6WGvmOlaglq-Uflw/30s.jpg","Diana T.","https://www.yelp.com/user_details?userid=C9kI9saOiCyFuOd7Msm6cw","I work at Princess Bride Diamonds next door and the boyfriend, my coworkers, and my bosses love this place! I've also met the owner of this place the several times he has visited our…","read more","https://www.yelp.com/biz/pile-it-on-pizza-huntington-beach?hrid=olS2oA_Fv-fiKrZ3t6UCgg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/XS1MCvIJ5VGgPgOCA4COvA/90s.jpg","Big Chopsticks","https://www.yelp.com/biz/big-chopsticks-huntington-beach","162.","Big Chopsticks","https://www.yelp.com/biz/big-chopsticks-huntington-beach","269 reviews","$$","Chinese","Chinese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=chinese","","19092 Beach Blvd","Huntington Beach, CA 92648","(714) 475-0204","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/J9RL0_ClY_fhsQ3lwhQc1Q/90s.jpg","Johnny's Saloon","https://www.yelp.com/biz/johnnys-saloon-huntington-beach","163.","Johnny’s Saloon","https://www.yelp.com/biz/johnnys-saloon-huntington-beach","444 reviews","$","Dive Bars, Pizza, Music Venues","Dive Bars; Pizza; Music Venues","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=divebars; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=musicvenues","","17428 Beach Blvd","Huntington Beach, CA 92647","(714) 848-0676","","","https://s3-media4.fl.yelpcdn.com/photo/Jxztsv_0ll89KkcATaGT3w/30s.jpg","Carla E.","https://www.yelp.com/user_details?userid=abxSMIvIeHY4Li2t00j5og","It's like I died and went to punk rock heaven! This place was an unexpected little gem. Really cool decor, felt very punk rock with a mix of Halloween (the spider web decorations up…","read more","https://www.yelp.com/biz/johnnys-saloon-huntington-beach?hrid=pZClKvKYM02NuYZNkdWlUg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/ECGOU5zdECfYVBRTuCBjiQ/90s.jpg","Kung Pao Bowl","https://www.yelp.com/biz/kung-pao-bowl-huntington-beach","164.","Kung Pao Bowl","https://www.yelp.com/biz/kung-pao-bowl-huntington-beach","320 reviews","$$","Chinese, Seafood","Chinese; Seafood","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=chinese; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood","","6840 Edinger Ave","Huntington Beach, CA 92647","(714) 842-7262","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/pJ5nvf311yDWw0-xLRRPlA/90s.jpg","Quang Trung Restaurant","https://www.yelp.com/biz/quang-trung-restaurant-huntington-beach","165.","Quang Trung Restaurant","https://www.yelp.com/biz/quang-trung-restaurant-huntington-beach","120 reviews","$","Vietnamese","Vietnamese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vietnamese","","16931 Magnolia St","Huntington Beach, CA 92647","(714) 594-6460","","","https://s3-media4.fl.yelpcdn.com/photo/YVXr1fF0vcGi8mHvmZAigw/30s.jpg","Kathy N.","https://www.yelp.com/user_details?userid=2yyr-d2CJ2TEIrthB5w7VQ","There's actually not a lot of place where you can find chicken pho with all of the intestines and extras that they give you like this place. This is my number one place whenever I…","read more","https://www.yelp.com/biz/quang-trung-restaurant-huntington-beach?hrid=jQ8W0Ft842wN-rYvNxaZbA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/wf79_SFifk_kQIsufvrj1A/90s.jpg","Sealegs Wine Bar","https://www.yelp.com/biz/sealegs-wine-bar-huntington-beach-5","166.","Sealegs Wine Bar","https://www.yelp.com/biz/sealegs-wine-bar-huntington-beach-5","59 reviews","$$","Wine Bars, Tapas/Small Plates, Beer Bar","Wine Bars; Tapas/Small Plates; Beer Bar","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=wine_bars; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tapasmallplates; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=beerbar","","21022 Beach Blvd","Huntington Beach, CA 92648","(714) 536-5700","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/jAwOM7CboaePGdREdpbZDA/90s.jpg","Orange Grill","https://www.yelp.com/biz/orange-grill-huntington-beach","167.","Orange Grill","https://www.yelp.com/biz/orange-grill-huntington-beach","37 reviews","$","Japanese","Japanese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese","","5492 McFadden Ave","Huntington Beach, CA 92649","(714) 893-1122","","","https://s3-media3.fl.yelpcdn.com/photo/hsZYs9bmjR23-BPfXsMokw/30s.jpg","Brian D.","https://www.yelp.com/user_details?userid=wu7hgJdauF-TDLL42VD_eg","Go here few times a week from work just down the street. My go to is the half chicken veggie bowl. Delicious and great price! Cal in will be ready in 0 min for pick up","read more","https://www.yelp.com/biz/orange-grill-huntington-beach?hrid=aUFVCtMG0qDGCmXNpwm40w"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/8eN5WpkW3nBRa7IjbEMJ1A/90s.jpg","Cafe Cup","https://www.yelp.com/biz/cafe-cup-huntington-beach","168.","Cafe Cup","https://www.yelp.com/biz/cafe-cup-huntington-beach","876 reviews","$","Breakfast & Brunch, Cafes","Breakfast & Brunch; Cafes","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes","","5930 Warner Ave","Huntington Beach, CA 92649","(714) 840-8991","","","https://s3-media2.fl.yelpcdn.com/photo/HoNru8Dm1Xy0ugVc2MoAUw/30s.jpg","Missy P.","https://www.yelp.com/user_details?userid=j1jjSamjBnoM4kijiiqXaQ","Love this place, the people who work here are SO lovely.  Food top notch; place teeny tiny - bring cash, it's worth the wait.  They poach eggs EXACTLY as you order (can't tell you…","read more","https://www.yelp.com/biz/cafe-cup-huntington-beach?hrid=ldcNBSI6fQjlx7J_uguhfg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/jqe3n4Vml3phZBz5uTGRCg/90s.jpg","Carlitos Diner","https://www.yelp.com/biz/carlitoss-diner-huntington-beach-2","169.","Carlitos Diner","https://www.yelp.com/biz/carlitoss-diner-huntington-beach-2","281 reviews","$","Diners, Mexican, Breakfast & Brunch","Diners; Mexican; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=diners; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch","","7451 Warner Ave","Huntington Beach, CA 92647","(714) 841-9966","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=160&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/uOzqCzlaGLPpXxMb_4o8lQ/90s.jpg","Massimo's Pizza","https://www.yelp.com/biz/massimos-pizza-huntington-beach","170.","Massimo’s Pizza","https://www.yelp.com/biz/massimos-pizza-huntington-beach","146 reviews","$","Pizza, Italian, Sandwiches","Pizza; Italian; Sandwiches","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches","","22311 Brookhurst St","Huntington Beach, CA 92646","(714) 964-1888","","","https://s3-media4.fl.yelpcdn.com/photo/oxPtnVAK5FmCj1BVl506fg/30s.jpg","G F.","https://www.yelp.com/user_details?userid=ABV4g7VQAwYF_dEs3Me2fA","Hands down best pizza in all of OC! Locals don't want you to know this..Been coming here for over a decade. Service is awesome but bring cash! Slices are suburb! Salads are actually…","read more","https://www.yelp.com/biz/massimos-pizza-huntington-beach?hrid=Gxa4Ait0I0-kj0mDVLRjiQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/wKhhY3zZE7RKh0aw-fUcxg/90s.jpg","Don Ramon's Mexican Restaurant","https://www.yelp.com/biz/don-ramons-mexican-restaurant-huntington-beach","171.","Don Ramon’s Mexican Restaurant","https://www.yelp.com/biz/don-ramons-mexican-restaurant-huntington-beach","244 reviews","$$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican","","16961 Goldenwest St","Huntington Beach, CA 92647","(714) 847-4767","","","https://s3-media1.fl.yelpcdn.com/photo/N7tFLb-6cgRbbblYyY2EqQ/30s.jpg","Amanda S.","https://www.yelp.com/user_details?userid=VU-EdrqTQQXQ7qSFA0U1mg","Um...two words. Bean dip.  If you get nothing else come in for bean dip.  Seriously though, this place is a gem. Food is always great. Usually get the chicken fajitas, super tasty.…","read more","https://www.yelp.com/biz/don-ramons-mexican-restaurant-huntington-beach?hrid=K3oagZO2wzvdKMusaiDcPg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/axafN1AtbCMzF266R_xaRg/90s.jpg","Pho Tastee","https://www.yelp.com/biz/pho-tastee-huntington-beach","172.","Pho Tastee","https://www.yelp.com/biz/pho-tastee-huntington-beach","263 reviews","$","Vietnamese","Vietnamese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vietnamese","","19092 Beach Blvd","Huntington Beach, CA 92648","(714) 963-1818","","","https://s3-media2.fl.yelpcdn.com/photo/azFLzW4vLJLxy7zUlmYp9g/30s.jpg","Celisse W.","https://www.yelp.com/user_details?userid=iJ2JHBfnO88_8GQjcoaOUw","**UPDATE FROM 2/26**  Getting to this a little late, but what the heck! I decided to go in for dinner because I had a pho craving & remembered this place right down the street so I…","read more","https://www.yelp.com/biz/pho-tastee-huntington-beach?hrid=cSJUXXGHrAeyMKER_r-Lfw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/Rz5FaqFdKr59zud0Me0RNA/90s.jpg","La Choza Restaurant","https://www.yelp.com/biz/la-choza-restaurant-huntington-beach","173.","La Choza Restaurant","https://www.yelp.com/biz/la-choza-restaurant-huntington-beach","425 reviews","$$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican","","7402 Edinger Ave","Huntington Beach, CA 92647","(714) 842-7888","","","https://s3-media3.fl.yelpcdn.com/photo/XaWwC5noX_FLzD2IP_eNSA/30s.jpg","Brian A.","https://www.yelp.com/user_details?userid=PFvUS3Xo0TRt6djo4Z3LZA","My family and I stopped hear on a Sunday evening 45 minutes before they closed. We didn't expect much since it was late, but we were presently surprised.   Service was friendly and…","read more","https://www.yelp.com/biz/la-choza-restaurant-huntington-beach?hrid=3tzYx9m9MmstW-0ZjZr35g"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/uThIDI7uoL25Q9LkB5gc7g/90s.jpg","Sit Stay Cafe","https://www.yelp.com/biz/sit-stay-cafe-huntington-beach-2","174.","Sit Stay Cafe","https://www.yelp.com/biz/sit-stay-cafe-huntington-beach-2","166 reviews","$","Cafes, Coffee & Tea","Cafes; Coffee & Tea","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=coffee","","328 11th St","Huntington Beach, CA 92648","(714) 960-0009","","","https://s3-media2.fl.yelpcdn.com/photo/azFLzW4vLJLxy7zUlmYp9g/30s.jpg","Celisse W.","https://www.yelp.com/user_details?userid=iJ2JHBfnO88_8GQjcoaOUw","Didn't know this place existed until my roomie clued me in, but it's easily missed sitting on the side of a neighborhood.  Very cute little place a few blocks up from PCH. It's safe…","read more","https://www.yelp.com/biz/sit-stay-cafe-huntington-beach-2?hrid=nOzNsywTLLnmJ7VKna_zsA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/E1fRUJy3Zvpjqg2z3ON6LQ/90s.jpg","Mother's Market & Kitchen","https://www.yelp.com/biz/mothers-market-and-kitchen-huntington-beach","175.","Mother’s Market & Kitchen","https://www.yelp.com/biz/mothers-market-and-kitchen-huntington-beach","358 reviews","$$","Vegetarian, Juice Bars & Smoothies, Grocery","Vegetarian; Juice Bars & Smoothies; Grocery","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vegetarian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=juicebars; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=grocery","","19770 Beach Blvd","Huntington Beach, CA 92648","(714) 963-6667","","","https://s3-media4.fl.yelpcdn.com/photo/Blf8LEYTfmAm6jbFc9BP1g/30s.jpg","Kelsey L.","https://www.yelp.com/user_details?userid=Pc-TlLdxEBXuNzdXXDeGyA","Had the amazing burger today with mushrooms and avocado.  A definite Vegan burger score!  When adding the available spices from the table be careful. It moves quickly lol.  Yossi was…","read more","https://www.yelp.com/biz/mothers-market-and-kitchen-huntington-beach?hrid=hIBTOu1Lv8kYhpuKTer12A"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/1z4aG4GOIDIqkurcd6iknw/90s.jpg","George's Grill","https://www.yelp.com/biz/georges-grill-huntington-beach-3","176.","George’s Grill","https://www.yelp.com/biz/georges-grill-huntington-beach-3","150 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican","","300 Pacific Coast Hwy","Huntington Beach, CA 92648","(714) 960-0004","","","https://s3-media3.fl.yelpcdn.com/photo/LsbOcursuBtefVFbPOpcBg/30s.jpg","Nate M.","https://www.yelp.com/user_details?userid=i_DR3vdE73nVm2GlMbGpGA","This place was a last minute decision, giant burritos after a day at the beach? Yes please.   This small burrito place is located right off of Main Street and the PCH. The menu keeps…","read more","https://www.yelp.com/biz/georges-grill-huntington-beach-3?hrid=zs5IkksufFa-1LfPbfgRig"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=170&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/1fxcCO2BH5VpMu7pp1dAzw/90s.jpg","Caffe Gazelle","https://www.yelp.com/biz/caffe-gazelle-huntington-beach","177.","Caffe Gazelle","https://www.yelp.com/biz/caffe-gazelle-huntington-beach","108 reviews","$$","Italian","Italian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=italian","","16041 Bolsa Chica","Huntington Beach, CA 92648","(714) 846-2694","","","https://s3-media1.fl.yelpcdn.com/photo/L6Qx2PbovktNJq-YRvU_eg/30s.jpg","Ilona P.","https://www.yelp.com/user_details?userid=PNadC1x5TgiTmuUiGSfILg","What a great first experience here! The service was outstanding the entire room filled after we arrived with regulars....it was like the old sitcom Cheers where everyone knows your…","read more","https://www.yelp.com/biz/caffe-gazelle-huntington-beach?hrid=upQfjihGrvhH4iw-2TzGGg"
