"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylist 1","Categorylist 1_link","Categorylist 2","Categorylist 2_link","Categorylist 4","Categorylist 4_link","Secondary 1","Servicearea","Phonenumber","","Smalllow","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=10","https://s3-media2.fl.yelpcdn.com/bphoto/Jyvv3p_cVjkoEK7JjMID_w/90s.jpg","Thai By Sushi On Fire","https://www.yelp.com/biz/thai-by-sushi-on-fire-fountain-valley","17.","Thai By Sushi On Fire","https://www.yelp.com/biz/thai-by-sushi-on-fire-fountain-valley","346 reviews","$$","Thai","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=thai","Sushi Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sushi","","","17431 Brookhurst St","","(714) 593-1511","","","https://s3-media1.fl.yelpcdn.com/photo/EohrimGFduUhU3QiI3hkQA/30s.jpg","Christine N.","https://www.yelp.com/user_details?userid=_pGrVcBn-NFAUlJhnWZTFw","The pad see eew with tofu topped with the green sauce and green peppers on the table is probably my favorite pad see eew anywhere.  The tofu is crispy and delicious and the green…","read more","https://www.yelp.com/biz/thai-by-sushi-on-fire-fountain-valley?hrid=1IPy9DAUT3aI_oN_l7ulUQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=10","https://s3-media4.fl.yelpcdn.com/bphoto/dQsjiNDc_TYqbPQB8CpQng/90s.jpg","Inka Cantina","https://www.yelp.com/biz/inka-cantina-fountain-valley-3","18.","Inka Cantina","https://www.yelp.com/biz/inka-cantina-fountain-valley-3","385 reviews","$$","Peruvian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=peruvian","Salad","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=salad","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","18279 Brookhurst St","","(714) 965-4600","","","https://s3-media1.fl.yelpcdn.com/photo/_4RRkfCBlsrsGxHRTRii5w/30s.jpg","Heather A.","https://www.yelp.com/user_details?userid=j2JcWuSX7iADbt1dKBFCDQ","Just left from a wonderful dinner here, was a spur of the moment choice after the ramen place was packed full. My father in law absolutely raved about the halibut and flan. I shared…","read more","https://www.yelp.com/biz/inka-cantina-fountain-valley-3?hrid=vo7j04gW8GaJ-RD81Rkv-w"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=10","https://s3-media4.fl.yelpcdn.com/bphoto/G0lsK-4FQOuWXniy9SfGIA/90s.jpg","Waffle-icious","https://www.yelp.com/biz/waffle-icious-orange-county-2","19.","Waffle-icious","https://www.yelp.com/biz/waffle-icious-orange-county-2","88 reviews","$","Food Trucks","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=foodtrucks","Waffles","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=waffles","Desserts","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=desserts","","Serving Orange County and the Surrounding Area","","","","https://s3-media2.fl.yelpcdn.com/photo/yuNOll7HJGzzItWpIVO5dQ/30s.jpg","herb s.","https://www.yelp.com/user_details?userid=zJswYX7-utNvV1dRxAHK2g","All I can say is I felt like I died and went to Waffle heaven.. I had the full Monty and it was the best waffle treat that iv'e ever had...PERIOD.. Mike the owner and his partner…","read more","https://www.yelp.com/biz/waffle-icious-orange-county-2?hrid=Y8-oJZMeiB2BOXsxBpI-qA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=10","https://s3-media3.fl.yelpcdn.com/bphoto/U4LL-p2rrVb88En-xWAG8w/90s.jpg","Ike's Love & Sandwiches","https://www.yelp.com/biz/ikes-love-and-sandwiches-fountain-valley","20.","Ike’s Love & Sandwiches","https://www.yelp.com/biz/ikes-love-and-sandwiches-fountain-valley","152 reviews","$$","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","Vegan","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vegan","Vegetarian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vegetarian","18529 Brookhurst St","","(714) 375-0880","This restaurant accepts pickup orders","Start Order","https://s3-media2.fl.yelpcdn.com/photo/KiwPQMxMojVjbhCnoCMelA/30s.jpg","And R.","https://www.yelp.com/user_details?userid=H2G1u5MhAVSMSa8RWom_rA","OHMYGOD! If you have not yet had a sandwich from here then you are MISSING OUT!  This is hand's down my favorite sandwich spot and my guilty pleasure food. The sandwiches here are…","read more","https://www.yelp.com/biz/ikes-love-and-sandwiches-fountain-valley?hrid=bsJK1Jlpr0KTDfJ9-GQ-Lw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media1.fl.yelpcdn.com/bphoto/3b4DAvXQRNH6T5URlgHWzA/90s.jpg","Sophia's Donuts & Sandwiches","https://www.yelp.com/biz/sophias-donuts-and-sandwiches-westminster","21.","Sophia’s Donuts & Sandwiches","https://www.yelp.com/biz/sophias-donuts-and-sandwiches-westminster","90 reviews","$","Donuts","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=donuts","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","","","16507 Magnolia St","","(714) 848-2263","","","https://s3-media2.fl.yelpcdn.com/photo/P2Oag7iTqJeNSQq7KWNdoQ/30s.jpg","Christine N.","https://www.yelp.com/user_details?userid=yAu_D-6gXK0ESf82-o6GhA","I cannot believe I have not reviewed this place! I've been coming here for years since I started driving. This location is perfect because it's right next to the freeway to grab a…","read more","https://www.yelp.com/biz/sophias-donuts-and-sandwiches-westminster?hrid=9-1tSVCPZOaZlSbFb3auaA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/cqb-CjSvc3AP4mq7ighFpg/90s.jpg","Shin-Sen-Gumi Hakata Ramen-Fountain Valley","https://www.yelp.com/biz/shin-sen-gumi-hakata-ramen-fountain-valley-fountain-valley-8","22.","Shin-Sen-Gumi Hakata Ramen-Fountain Valley","https://www.yelp.com/biz/shin-sen-gumi-hakata-ramen-fountain-valley-fountain-valley-8","2849 reviews","$$","Ramen","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=ramen","Noodles","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=noodles","","","18315 Brookhurst St","","(714) 962-8971","","","https://s3-media4.fl.yelpcdn.com/photo/mUGCXJZpJax8a7MByFT61A/30s.jpg","Sarah S.","https://www.yelp.com/user_details?userid=1ku1jbu7WcxWkplskbCDnA","If you truly love yourself, you'd try eating Shin-Sen-Gumi's Hakata Ramen at least once in your lifetime.  Try to come right when it opens so you don't have to wait in line because…","read more","https://www.yelp.com/biz/shin-sen-gumi-hakata-ramen-fountain-valley-fountain-valley-8?hrid=4XBdVfDEVnsLd_o1rgavdw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/oAmAOaweJX1b6RqbhXeHHg/90s.jpg","LA Wing Co","https://www.yelp.com/biz/la-wing-co-los-angeles","23.","LA Wing Co","https://www.yelp.com/biz/la-wing-co-los-angeles","32 reviews","$$","Food Trucks","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=foodtrucks","Chicken Wings","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=chicken_wings","Caterers","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=catering","","Serving Los Angeles and the Surrounding Area","(323) 739-4105","","","https://s3-media1.fl.yelpcdn.com/photo/4a3o2BmtnI6d1Xc8x7dwrQ/30s.jpg","Aaron R.","https://www.yelp.com/user_details?userid=PTuSeE3-OU8YSqGOQro0ow","The Chicken Tender combo is worth the price! Only 7.50 and you get so much food...which is also delicious. I was able to upgrade the fries to Buffalo Fries for 3 bucks which were…","read more","https://www.yelp.com/biz/la-wing-co-los-angeles?hrid=9eNoFo2Y43clk3QS-zf_zg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media1.fl.yelpcdn.com/bphoto/gBfJSzOOLc0vwRPh9efAPQ/90s.jpg","Phenomnom Truck","https://www.yelp.com/biz/phenomnom-truck-cypress-4","24.","Phenomnom Truck","https://www.yelp.com/biz/phenomnom-truck-cypress-4","48 reviews","$$","Food Trucks","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=foodtrucks","Southern","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=southern","","","","Serving Cypress and the Surrounding Area","(949) 438-1187","","","https://s3-media1.fl.yelpcdn.com/photo/ScOwZjensXfJQVfyQRqM2w/30s.jpg","Ema V.","https://www.yelp.com/user_details?userid=2gyopmH94VpV6EV5TgrCgQ","You MUST try their lobster sliders! Nothing but good things about this truck.  Really big portions. Not over priced. Everything was hot and delicious.  Lobster sliders - great sized…","read more","https://www.yelp.com/biz/phenomnom-truck-cypress-4?hrid=kKVwKlmMRh7kqgQ8jr7c3w"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/AI6kcoys_vzeTp27NhUXrg/90s.jpg","Fu Wing Low","https://www.yelp.com/biz/fu-wing-low-fountain-valley","25.","Fu Wing Low","https://www.yelp.com/biz/fu-wing-low-fountain-valley","262 reviews","$$","Cantonese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=cantonese","Szechuan","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=szechuan","Soup","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=soup","16545 Brookhurst St","","(714) 839-4481","","","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Elena S.","https://www.yelp.com/user_details?userid=J11xUw-WxUTGvFHoJ0FeyQ","Always delicious fresh & authentic Chinese food here! Super friendly service & family run business just the way we like it   Top favorites: Honey walnut chicken or shrimp  Sizzling…","read more","https://www.yelp.com/biz/fu-wing-low-fountain-valley?hrid=AR5H0JCqFrXqpazdTu3ifQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/zeb_TzpLM5CxUdJ2gcLqnQ/90s.jpg","Crepes Bonaparte","https://www.yelp.com/biz/crepes-bonaparte-fullerton-2","26.","Crepes Bonaparte","https://www.yelp.com/biz/crepes-bonaparte-fullerton-2","434 reviews","$","Creperies","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=creperies","French","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=french","Food Trucks","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=foodtrucks","","Serving Fullerton and the Surrounding Area","(714) 595-9995","","","https://s3-media1.fl.yelpcdn.com/photo/SZBKxt1zl4ybtS3hlZsAmQ/30s.jpg","Michelle E.","https://www.yelp.com/user_details?userid=KVAi27wIYunRQfIq9-4_xg","Tried this truck on Friday at Truck Squad and their crepe was really good!   *Caprese Crepe (5/5): The crepe was so good! Loved how the crepe was thin, soft, and crispy on the edges.…","read more","https://www.yelp.com/biz/crepes-bonaparte-fullerton-2?hrid=1v9vu-U25O_PNbF1N3XWZA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media2.fl.yelpcdn.com/bphoto/zqIrNS0l3-T-vzHPqqwHkA/90s.jpg","Moonlight Pizza & Chicken","https://www.yelp.com/biz/moonlight-pizza-and-chicken-fountain-valley","27.","Moonlight Pizza & Chicken","https://www.yelp.com/biz/moonlight-pizza-and-chicken-fountain-valley","186 reviews","$","Pizza","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=pizza","Mediterranean","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mediterranean","","","9895 Warner Ave","","(714) 963-4488","","","https://s3-media4.fl.yelpcdn.com/photo/s0b8hEDutyBmWEc9lSdUMQ/30s.jpg","Nicole K.","https://www.yelp.com/user_details?userid=N1ikL5SmBQpXMFRESWSYcw","I have been coming here for years. There aren't many buffets for middle eastern food and for a buffet, the food is pretty good. I have never actually had the pizza so I can't say if…","read more","https://www.yelp.com/biz/moonlight-pizza-and-chicken-fountain-valley?hrid=C7aIL0-UAOD3E2eLvtWqIg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/LVB6A-Nj7PyvaLsKuwxQkQ/90s.jpg","Cafe Rose Express","https://www.yelp.com/biz/cafe-rose-express-costa-mesa","28.","Cafe Rose Express","https://www.yelp.com/biz/cafe-rose-express-costa-mesa","171 reviews","$","American (Traditional)","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=tradamerican","","","","","1570 Scenic Ave","","(949) 478-8777","","","https://s3-media2.fl.yelpcdn.com/photo/9Nb2f9n4rmn3X9OuolAB9w/30s.jpg","Doc R.","https://www.yelp.com/user_details?userid=LR7aUu2-tjk-QMEt9rcf2Q","From the time I walked in it was smelling so good. I grabbed the wet burrito especial with half chicken and half machaca and that was BOMB. From the beginning to the last bite no…","read more","https://www.yelp.com/biz/cafe-rose-express-costa-mesa?hrid=rwjGT12ipiZcfz5KKFqHpA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media3.fl.yelpcdn.com/bphoto/zTOnJGEXBSYQC26mzaR08A/90s.jpg","Pueblo","https://www.yelp.com/biz/pueblo-costa-mesa-2","29.","Pueblo","https://www.yelp.com/biz/pueblo-costa-mesa-2","810 reviews","$$","Tapas/Small Plates","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=tapasmallplates","Spanish","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=spanish","Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bars","3321 Hyland Ave","","(714) 340-5775","","","https://s3-media2.fl.yelpcdn.com/photo/UOgud34dhkeia_-Hiyxl9g/30s.jpg","Paula W.","https://www.yelp.com/user_details?userid=3gtYrknnqRu2xNoRdCCEVw","EVERYTHING about my experiences at Pueblo are first rate. The service, the drinks, the food....oh, the food! There hasn't been one item that I haven't LOVED, be it brunch, lunch,…","read more","https://www.yelp.com/biz/pueblo-costa-mesa-2?hrid=7MXAup9Hi3uEILqb0AgCNg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=20","https://s3-media4.fl.yelpcdn.com/bphoto/-WK4j-133VutKXcyU-a5GQ/90s.jpg","Sushi Koto","https://www.yelp.com/biz/sushi-koto-fountain-valley","30.","Sushi Koto","https://www.yelp.com/biz/sushi-koto-fountain-valley","421 reviews","$$","Sushi Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sushi","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","","","18120 Brookhurst St","","(714) 964-0988","","","https://s3-media4.fl.yelpcdn.com/photo/o9vA5JW-1ai142wATmJLGw/30s.jpg","David E.","https://www.yelp.com/user_details?userid=oHQYlPQ2wjK46vfjqTa9rA","This is about a 4.5 star affair...  The STAFF are very friendly and accommodating.  I haven't been here since they moved locations.  This dining room has ample seating and is nicely…","read more","https://www.yelp.com/biz/sushi-koto-fountain-valley?hrid=Ifl7nY9zRvJU_DntaxqKOg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/D6dd3AXQRq4t1SzxLNp4Gw/90s.jpg","Fukusuke Japanese Ramen Dining","https://www.yelp.com/biz/fukusuke-japanese-ramen-dining-fountain-valley","31.","Fukusuke Japanese Ramen Dining","https://www.yelp.com/biz/fukusuke-japanese-ramen-dining-fountain-valley","145 reviews","$$","Ramen","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=ramen","Sushi Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sushi","Noodles","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=noodles","18687 Brookhurst St","","(714) 274-9763","","","https://s3-media4.fl.yelpcdn.com/photo/eE1FikKYw-tujGF3sUQlKQ/30s.jpg","Veronica C.","https://www.yelp.com/user_details?userid=AOHS4nIo8HmIJsjuys4B3Q","YUMMY RAMEN  I went here for dinner when I was craving ramen. I had the Tonkotsu Ramen it came in a big bowl it looked like a lot then it was a good size portion. The prices here are…","read more","https://www.yelp.com/biz/fukusuke-japanese-ramen-dining-fountain-valley?hrid=pn-NrGJZs1cZRB2_mygkog"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/TH3Yf4ipCdTU0hawDriAEg/90s.jpg","The Vox Kitchen","https://www.yelp.com/biz/the-vox-kitchen-fountain-valley-2","32.","The Vox Kitchen","https://www.yelp.com/biz/the-vox-kitchen-fountain-valley-2","97 reviews","$$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","Chinese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=chinese","Taiwanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=taiwanese","16161 Brookhurst St","","(714) 418-9729","","","https://s3-media4.fl.yelpcdn.com/photo/FKFEJ2VF5XsDraFq0Pc2kg/30s.jpg","Jerome R.","https://www.yelp.com/user_details?userid=g4FWJmrnbbYMkBKp-s5TeQ","Free watermelon juice with yelp checkin! Always a good first impression when you get a free treat. I am easy to please because the 5 stars was already sealed with the truffle fries…","read more","https://www.yelp.com/biz/the-vox-kitchen-fountain-valley-2?hrid=b5keZgm_vl7tfmfkQOx6XQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/lA5Sziqpptu5KoPMvgiVMQ/90s.jpg","Silky Sullivan's","https://www.yelp.com/biz/silky-sullivans-fountain-valley","33.","Silky Sullivan’s","https://www.yelp.com/biz/silky-sullivans-fountain-valley","244 reviews","$$","Pubs","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=pubs","Irish","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=irish","","","10201 Slater Ave","","(714) 963-2718","","","https://s3-media3.fl.yelpcdn.com/photo/0-JHUNal0dLXZsSIiatEbg/30s.jpg","Jimmy L.","https://www.yelp.com/user_details?userid=gWBunAvaoD2-YPJa80iEfA","Another good review for this place because they diserve it . The food is good the service is beyond good. They got busy in san Patrick day witch is normal but they handle it very…","read more","https://www.yelp.com/biz/silky-sullivans-fountain-valley?hrid=opNFG481ukoWLnGPxywNpA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media2.fl.yelpcdn.com/bphoto/YWmxgbTN4U1OwJSR7j9Haw/90s.jpg","The Greasy Wiener","https://www.yelp.com/biz/the-greasy-wiener-los-angeles","34.","The Greasy Wiener","https://www.yelp.com/biz/the-greasy-wiener-los-angeles","171 reviews","$","Hot Dogs","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdog","Food Trucks","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=foodtrucks","","","","Serving Los Angeles and the Surrounding Area","(619) 917-2169","","","https://s3-media1.fl.yelpcdn.com/photo/Go0dgNMaYq0oZyLhJlMBGQ/30s.jpg","Matias C.","https://www.yelp.com/user_details?userid=umcQutouRHu6QOY-9XPEpg","This spot is spot to go to when you got the munchies is great is fast and its worth it the bomb is the bomb I recommend it enjoy your visit guys like I did.","read more","https://www.yelp.com/biz/the-greasy-wiener-los-angeles?hrid=CaSfQwNfHQwMSswfHOiodw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/N8wyAOxGshQTjD4UXSTjzQ/90s.jpg","Kappo Honda","https://www.yelp.com/biz/kappo-honda-fountain-valley","35.","Kappo Honda","https://www.yelp.com/biz/kappo-honda-fountain-valley","1100 reviews","$$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","Asian Fusion","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=asianfusion","","","18450 Brookhurst St","","(714) 964-4629","","","https://s3-media4.fl.yelpcdn.com/photo/tckY5PMOJGMkc0w5dAeh0g/30s.jpg","Angel C.","https://www.yelp.com/user_details?userid=60pua2df4x5RQEjyYRBLJA","Fountain Valley's Honda-Ya, Kappo Honda is very similar but the menu is pretty different. The menu is equally extensive and you also get your izakaya list + a sushi list to check off…","read more","https://www.yelp.com/biz/kappo-honda-fountain-valley?hrid=x8D8FL6GlXh5Mnoo40Yjqg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media1.fl.yelpcdn.com/bphoto/HFrj23TDswMDpM_KKIs9dg/90s.jpg","Pholicious","https://www.yelp.com/biz/pholicious-fountain-valley-4","36.","Pholicious","https://www.yelp.com/biz/pholicious-fountain-valley-4","379 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","Chinese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=chinese","Coffee & Tea","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=coffee","10585 Slater Ave","","(714) 378-9923","","","https://s3-media4.fl.yelpcdn.com/photo/H3p-Lf6cyvq8ECtHMW2qVA/30s.jpg","Rus M.","https://www.yelp.com/user_details?userid=_HY0LwFlOrT47PciZyBlaQ","Went in on a Tuesday during lunch time.  Let me tell you this place was jumping.  The ambiance was refreshing and colorful for a pho place.  Usually pho places are drab and minimal…","read more","https://www.yelp.com/biz/pholicious-fountain-valley-4?hrid=OIzQyt3XzXI2QMh6X6MyAA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/VJx4Z3ob41Mc88ozi7CloA/90s.jpg","Nick's Pizza D'oro","https://www.yelp.com/biz/nicks-pizza-d-oro-fountain-valley","37.","Nick’s Pizza D’oro","https://www.yelp.com/biz/nicks-pizza-d-oro-fountain-valley","241 reviews","$","Pizza","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=pizza","Italian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=italian","","","10585 Slater Ave","","(714) 963-0227","","","https://s3-media3.fl.yelpcdn.com/photo/-D3Ok4blX9EJ4LyANsTWaA/30s.jpg","JoAnn D.","https://www.yelp.com/user_details?userid=loXavxKqdcIgrQeX1GSWUw","My first reaction was, ""FIVE dollars for a SLICE OF CHEESE PIZZA? The weekday lunch buffet for kids is $5 something?"" The gal informed me that the slices were pretty big, but how big…","read more","https://www.yelp.com/biz/nicks-pizza-d-oro-fountain-valley?hrid=fcr6n5MARvMtvOYSKvBcjw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media2.fl.yelpcdn.com/bphoto/uCjuO85uM7Tp3TaJYvLu2Q/90s.jpg","Taco Maria","https://www.yelp.com/biz/taco-maria-costa-mesa","38.","Taco Maria","https://www.yelp.com/biz/taco-maria-costa-mesa","546 reviews","$$","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","","","","","3313 Hyland Ave","","(714) 538-8444","","","https://s3-media4.fl.yelpcdn.com/photo/GhmbZuJVt021WyadjG0qEA/30s.jpg","Naveed A.","https://www.yelp.com/user_details?userid=rjxhY4J1mYXTdz2AEDc21A","Hands down my favorite new taco place in town. I loved everything we ordered and the reviews speak for themselves.  Everything you order is made fresh with organic ingredients and…","read more","https://www.yelp.com/biz/taco-maria-costa-mesa?hrid=qiYaybwCGsBNQfD-Z27hRQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/86zrVFz7z_weEOT9W2Na9A/90s.jpg","Jack's Bakery","https://www.yelp.com/biz/jacks-bakery-garden-grove","39.","Jack’s Bakery","https://www.yelp.com/biz/jacks-bakery-garden-grove","239 reviews","$","Bakeries","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bakeries","Middle Eastern","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mideastern","","","10515 Mcfadden Ave","","(714) 775-6773","","","https://s3-media3.fl.yelpcdn.com/photo/v1E260BkePnjDNRJFrAZJg/30s.jpg","Kristina F.","https://www.yelp.com/user_details?userid=ZHuh5MRw-gUG3eEhGc0Nqw","This place is going to be a staple for my family for years.  On a mission to find some lahmajun for a family gathering, this popped up as the obvious answer. Living in Long Beach,…","read more","https://www.yelp.com/biz/jacks-bakery-garden-grove?hrid=fBBzOiI0YuagjCI2z0ZVSg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=30","https://s3-media4.fl.yelpcdn.com/bphoto/-_twM9Xjj7OSFHM9PoqlhA/90s.jpg","White Rabbit Truck","https://www.yelp.com/biz/white-rabbit-truck-los-angeles-4","40.","White Rabbit Truck","https://www.yelp.com/biz/white-rabbit-truck-los-angeles-4","524 reviews","$","Asian Fusion","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=asianfusion","Filipino","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=filipino","Food Trucks","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=foodtrucks","","Serving Los Angeles and the Surrounding Area","(888) 907-2248","","","https://s3-media4.fl.yelpcdn.com/photo/8tcbk4TTJ1FU5zkluaeWTg/30s.jpg","Marco S.","https://www.yelp.com/user_details?userid=PapYOAKqvGtD6AAwjSNLhw","I've heard of this truck for a while now, but since I used to live in OC I never really went to go see them. Now that I moved closer to Cerritos, one of their frequent stops, I was…","read more","https://www.yelp.com/biz/white-rabbit-truck-los-angeles-4?hrid=_W6bdohnET8Qg1SP8KYuLQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=40","https://s3-media1.fl.yelpcdn.com/bphoto/Ro46kVhS3YNxaDTEy8KJVQ/90s.jpg","California Shabu-Shabu","https://www.yelp.com/biz/california-shabu-shabu-fountain-valley","41.","California Shabu-Shabu","https://www.yelp.com/biz/california-shabu-shabu-fountain-valley","604 reviews","$$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","Wine Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=wine_bars","Beer Bar","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=beerbar","18908 Brookhurst St","","(714) 963-8844","","","https://s3-media1.fl.yelpcdn.com/photo/1wlu6yfwPDexJAKIJlmi8A/30s.jpg","Kelly N.","https://www.yelp.com/user_details?userid=ds4OBUECAbfrgt_Br7w9eQ","One of my favorite shabu places!!!  ---  They only have one broth here, but it's fine because everything is always so delicious. They have great service here as well. Both sauces are…","read more","https://www.yelp.com/biz/california-shabu-shabu-fountain-valley?hrid=TZxFZrUvUUAQibB8dLcKBA"
