"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Secondary","Phonenumber","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=150","https://s3-media2.fl.yelpcdn.com/bphoto/vCYOUgqI00vmoMHbauLgsA/90s.jpg","The Counter Irvine - WoodburyTC","https://www.yelp.com/biz/the-counter-irvine-woodburytc-irvine","155.","The Counter Irvine - WoodburyTC","https://www.yelp.com/biz/the-counter-irvine-woodburytc-irvine","1149 reviews","$$","Burgers, American (New), Vegan","Burgers; American (New); Vegan","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=vegan","6416 Irvine Blvd
Irvine, CA 92620","(949) 336-7272","https://s3-media3.fl.yelpcdn.com/photo/Y43tjSm3aO8yrwGDNw__Tw/30s.jpg","Julie K.","https://www.yelp.com/user_details?userid=UH6RCH9K1o2VW3CU8PY5iQ","The last time I was at the Counter was almost 8 years ago... glad to see that not much has changed in the way of building your own burger, but they now have their own set burgers you…","read more","https://www.yelp.com/biz/the-counter-irvine-woodburytc-irvine?hrid=Ki9XbnAR-1zvi1zIsNglfw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=150","https://s3-media2.fl.yelpcdn.com/bphoto/XhSfkEok14Cf2zB5zdr5OA/90s.jpg","First Sandwich","https://www.yelp.com/biz/first-sandwich-irvine","156.","First Sandwich","https://www.yelp.com/biz/first-sandwich-irvine","64 reviews","$","Sandwiches, Taiwanese, Chinese","Sandwiches; Taiwanese; Chinese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=taiwanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chinese","2540 Main St
Irvine, CA 92614","(949) 863-0245","https://s3-media2.fl.yelpcdn.com/photo/fFI5B1E28FUhBD-M5GDSng/30s.jpg","Fred W.","https://www.yelp.com/user_details?userid=y42CBYQyZbtUHiLzBIE1jw","Great food at a great price!  This place is always great! I always order to-go and the woman always does a great job packaging the food for me so as to not spill in my car. Also, the…","read more","https://www.yelp.com/biz/first-sandwich-irvine?hrid=zFI8MinMDnRCOIYcvhKNZw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=150","https://s3-media3.fl.yelpcdn.com/bphoto/6HG5o7VNBY9sMG626ZFPVg/90s.jpg","Diho","https://www.yelp.com/biz/diho-irvine","157.","Diho","https://www.yelp.com/biz/diho-irvine","64 reviews","$","Bakeries, Taiwanese","Bakeries; Taiwanese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=bakeries; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=taiwanese","14130 Culver Dr
Irvine, CA 92604","(949) 857-6415","https://s3-media1.fl.yelpcdn.com/photo/Y-oV0OZV4VDn8kMnaMswcg/30s.jpg","Angela N.","https://www.yelp.com/user_details?userid=Y-aG6MXnyuicRAMIKfCbfQ","Small mom and pop shop hidden away in Culver shopping plaza. It's now my to go place for freshly made Taiwanese steam buns. Their Pork Steam Buns can run out in the afternoon so make…","read more","https://www.yelp.com/biz/diho-irvine?hrid=qWPCBgvkbMbWiv1QBvkIEQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=150","https://s3-media2.fl.yelpcdn.com/bphoto/t7eHcpWuvHuw-xlv4iYvjg/90s.jpg","Luna Grill - Irvine Spectrum Center","https://www.yelp.com/biz/luna-grill-irvine-spectrum-center-irvine","158.","Luna Grill - Irvine Spectrum Center","https://www.yelp.com/biz/luna-grill-irvine-spectrum-center-irvine","313 reviews","$$","Mediterranean, Greek","Mediterranean; Greek","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=greek","524 Spectrum Dr
Irvine, CA 92618","(949) 387-5862","https://s3-media2.fl.yelpcdn.com/photo/v5Ikd6c49wxUG2e9cLelHg/30s.jpg","Courtney L.","https://www.yelp.com/user_details?userid=Ztjd7-MDR_vnTh0rvJp4_g","Luna Grill is a great option for quick and delicious Mediterranean.   Their portions are really large so I typically order a kids meal! I get the chicken kabob; it comes with rice…","read more","https://www.yelp.com/biz/luna-grill-irvine-spectrum-center-irvine?hrid=qDPL3OCd3u5vnnVMGy-XSw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=150","https://s3-media1.fl.yelpcdn.com/bphoto/Gj9Qm0cbGbRoS43AmmZk0g/90s.jpg","Tokyo Table","https://www.yelp.com/biz/tokyo-table-irvine-2","159.","Tokyo Table","https://www.yelp.com/biz/tokyo-table-irvine-2","1719 reviews","$$","Sushi Bars, Japanese, Cocktail Bars","Sushi Bars; Japanese; Cocktail Bars","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=japanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cocktailbars","","(949) 263-0000","https://s3-media2.fl.yelpcdn.com/photo/1i9uMfDn7JohVEb6iVqiKg/30s.jpg","Chadd M.","https://www.yelp.com/user_details?userid=6D6gbUmvJulovIvAbokk6g","I have spent most of my adult life attempting to better myself every day! I think that's the goal in life... That being said, Tokyo Table staff and management have blown my mind with…","read more","https://www.yelp.com/biz/tokyo-table-irvine-2?hrid=eRXOXwWUaxXZnBFP-7ov9g"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=150","https://s3-media2.fl.yelpcdn.com/bphoto/ovz-cld4DHFGmOu2xyEvUQ/90s.jpg","Cha For Tea","https://www.yelp.com/biz/cha-for-tea-irvine-9","160.","Cha For Tea","https://www.yelp.com/biz/cha-for-tea-irvine-9","1418 reviews","$","Bubble Tea, Cafes, Desserts","Bubble Tea; Cafes; Desserts","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=bubbletea; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cafes; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=desserts","","(949) 725-0300","https://s3-media1.fl.yelpcdn.com/photo/KWLy5bCSlSRM2g6ef3_DUg/30s.jpg","Jennifer V.","https://www.yelp.com/user_details?userid=7svzGmYAf5HgRiqoHmo3GA","This is one of my favorite boba places because they are consistently good. I've been going here for years and depending on my mood, I usually get either the Mango Green Tea or the…","read more","https://www.yelp.com/biz/cha-for-tea-irvine-9?hrid=UT_a_I6j5-KTda0BWWBdwg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/Mn0G1XsFpogYW0i5vPkHng/90s.jpg","I-Tea Cafe","https://www.yelp.com/biz/i-tea-cafe-irvine","161.","I-Tea Cafe","https://www.yelp.com/biz/i-tea-cafe-irvine","272 reviews","$","Taiwanese, Coffee & Tea, Bubble Tea","Taiwanese; Coffee & Tea; Bubble Tea","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=taiwanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=bubbletea","15435 Jeffrey Rd
Irvine, CA 92618","(949) 551-4832","https://s3-media2.fl.yelpcdn.com/photo/nxaWaIx_pmZs1YqmXPzXGA/30s.jpg","Arthur M.","https://www.yelp.com/user_details?userid=pydxkvAwoeRY_cJdQp824A","Excellent meals preparation, although a truly authentic version of diced chicken with hot pepper and peanuts (Taiwanese chicken) would feature dark instead of white meat, the kitchen…","read more","https://www.yelp.com/biz/i-tea-cafe-irvine?hrid=XlOLOGrGIvgJRk9rDToOcQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/D5V3HVrKh-B01VfZKuJUJg/90s.jpg","Paul Martin's American Grill","https://www.yelp.com/biz/paul-martins-american-grill-irvine","162.","Paul Martin’s American Grill","https://www.yelp.com/biz/paul-martins-american-grill-irvine","1026 reviews","$$","American (New), Seafood, Steakhouses","American (New); Seafood; Steakhouses","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=steak","534 Spectrum Center Dr
Irvine, CA 92618","(949) 453-1144","https://s3-media4.fl.yelpcdn.com/photo/7iiuHq_MRlHA6RoW_KKiLw/30s.jpg","Kel B.","https://www.yelp.com/user_details?userid=iVKFd8Nui7IOk_Gu2WJX1A","Food: The pork spareribs were very moist, tender and tasty. Very well done. Grade A  Drinks: the bartender made a very nice Manhattan. Grade A.   Customer service: the bartender was…","read more","https://www.yelp.com/biz/paul-martins-american-grill-irvine?hrid=_bOX9ElXn1N6fTl8jfPWKw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/JjL53HTca9V5rdF9rZHO8w/90s.jpg","Tasty Garden","https://www.yelp.com/biz/tasty-garden-irvine-2","163.","Tasty Garden","https://www.yelp.com/biz/tasty-garden-irvine-2","397 reviews","$$","Asian Fusion, Cantonese","Asian Fusion; Cantonese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=asianfusion; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cantonese","15315 Culver Dr
Irvine, CA 92604","(949) 786-8000","https://s3-media4.fl.yelpcdn.com/photo/EKL_33d0Nkhy9bKyowTQag/30s.jpg","Putri O.","https://www.yelp.com/user_details?userid=YJJCUZTc0fauxD_SJJdY5g","Great place for take-out!   Recommended: Salty fish and chicken fried rice Fillet mignon with mushroom","read more","https://www.yelp.com/biz/tasty-garden-irvine-2?hrid=vbkNJnDXKkWJTCnuU7SgYA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media1.fl.yelpcdn.com/bphoto/dmikw-2ewPd-trgkgWgC7A/90s.jpg","17 Cafe Ramen","https://www.yelp.com/biz/17-cafe-ramen-irvine","164.","17 Cafe Ramen","https://www.yelp.com/biz/17-cafe-ramen-irvine","206 reviews","$","Taiwanese, Ramen","Taiwanese; Ramen","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=taiwanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=ramen","4250 Barranca Pkwy
Irvine, CA 92604","(949) 559-6631","https://s3-media2.fl.yelpcdn.com/photo/J9j5ZolD56pFoWjpeIhG7w/30s.jpg","Sierra B.","https://www.yelp.com/user_details?userid=OsQxqIKK3JH-Tiuh84ce_Q","My boyfriend and I went here for the first time and it was great! The service was great and friendly and the food was really good. We're definitely coming back!","read more","https://www.yelp.com/biz/17-cafe-ramen-irvine?hrid=0Nx4ma6fr8F2-hJzivpWrg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/PREkrIXXunynhw1pWkT9DA/90s.jpg","Flippin' Pizza","https://www.yelp.com/biz/flippin-pizza-irvine","165.","Flippin’ Pizza","https://www.yelp.com/biz/flippin-pizza-irvine","172 reviews","$","Pizza","Pizza","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=pizza","17933 MacArthur Blvd
Irvine, CA 92614","(949) 955-3800","https://s3-media1.fl.yelpcdn.com/photo/_qTFKhh8pffYzb_X3xEYgA/30s.jpg","Basem T.","https://www.yelp.com/user_details?userid=P_9Gt95iPg4sF0fbBw6ZAg","Stopped here to get a quick slice for lunch & was a little weary bc there was no line w other places having lines building up.  No worries... one quick check on Yelp and I was…","read more","https://www.yelp.com/biz/flippin-pizza-irvine?hrid=-usaRFOOxZuRQZThoN7JbQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/24BMt7mzxADrZzIHDKvOpg/90s.jpg","Dae Myoung Ok Korean Restaurant","https://www.yelp.com/biz/dae-myoung-ok-korean-restaurant-irvine","166.","Dae Myoung Ok Korean Restaurant","https://www.yelp.com/biz/dae-myoung-ok-korean-restaurant-irvine","192 reviews","$$","Korean","Korean","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=korean","14250 Culver Dr
Irvine, CA 92604","(949) 651-1177","https://s3-media4.fl.yelpcdn.com/photo/AUsgJ7DHulL6XRef47KIhA/30s.jpg","cheryl k.","https://www.yelp.com/user_details?userid=hJnbNiUekqblnBBvFZsN3g","Love , love, love! The place looks small at first glance but when u walk inside it's very inviting! I first went here with my Korean class , for a field trip! (I'm learning Korean) I…","read more","https://www.yelp.com/biz/dae-myoung-ok-korean-restaurant-irvine?hrid=pg4dcNkh-CVM0uLRCYRn7w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/g8OkafvarVsptTE1cC2HPg/90s.jpg","Urban Plates","https://www.yelp.com/biz/urban-plates-irvine-2","167.","Urban Plates","https://www.yelp.com/biz/urban-plates-irvine-2","250 reviews","$$","Salad, American (New), Sandwiches","Salad; American (New); Sandwiches","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sandwiches","13380 Jamboree Rd
Irvine, CA 92602","(714) 332-6272","https://s3-media4.fl.yelpcdn.com/photo/-mW83z3KCDU5IJ54WevjEg/30s.jpg","Karla O.","https://www.yelp.com/user_details?userid=7Tc0RfMGp3IhN_1oxqo8HA","Words cannot begin to explain how WOWED my husband and I were from the beginning. Immediately greeted and welcomed by who I believe was a manager or owner. We told him it was our…","read more","https://www.yelp.com/biz/urban-plates-irvine-2?hrid=HPu1mOhZmxAtOEU9C4o8-g"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media1.fl.yelpcdn.com/bphoto/QrL4PyvEWUAyIKKDT4hrqQ/90s.jpg","Oak Creek Cafe","https://www.yelp.com/biz/oak-creek-cafe-irvine","168.","Oak Creek Cafe","https://www.yelp.com/biz/oak-creek-cafe-irvine","47 reviews","$$","American (Traditional), Salad, Burgers","American (Traditional); Salad; Burgers","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=burgers","1 Golf Club Dr
Irvine, CA 92618","(949) 653-5300","https://s3-media4.fl.yelpcdn.com/photo/aFdSn64wCL9-RKulKvM8Xg/30s.jpg","Cynthia A.","https://www.yelp.com/user_details?userid=G83lQNzyCQTmjYqpsHi4qg","I had the pleasure of enjoying valentines dinner here with my loved one.  $49 per person for a four course meal seemed very reasonable to me! I had seen the menu prior and with the…","read more","https://www.yelp.com/biz/oak-creek-cafe-irvine?hrid=t6zCrsQRFwh11bajO9938w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/_xvyh79B3-8m1KueVZPgDg/90s.jpg","Croutons","https://www.yelp.com/biz/croutons-irvine","169.","Croutons","https://www.yelp.com/biz/croutons-irvine","248 reviews","$","Sandwiches, Salad","Sandwiches; Salad","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=salad","17927 Macarthur Blvd
Irvine, CA 92614","(949) 222-0911","https://s3-media1.fl.yelpcdn.com/photo/8rFU3aizCaD4Zv51gh2CQw/30s.jpg","Jonesy J.","https://www.yelp.com/user_details?userid=sSL4xetCSCXhRaipjjXHPA","This was my first time here at Croutons - I was just at Starbucks & looking for a healthy salad-type lunch place. They seem pretty rare in the OC (ironically). Parking is a bitch on…","read more","https://www.yelp.com/biz/croutons-irvine?hrid=93Yc2ylm64jSQwbClW1JzQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/_inpnoLksHlw80KyUjr-RQ/90s.jpg","Chick-fil-A","https://www.yelp.com/biz/chick-fil-a-irvine-2","170.","Chick-fil-A","https://www.yelp.com/biz/chick-fil-a-irvine-2","185 reviews","$","Fast Food","Fast Food","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hotdogs","6428 Irvine Blvd
Irvine, CA 92620","(949) 551-4232","https://s3-media3.fl.yelpcdn.com/photo/F6AQBd_omq13xUm5l4I1Tw/30s.jpg","Nadia E.","https://www.yelp.com/user_details?userid=4t245oF9qjoEGGoQLcz3HQ","The service here was good for a fast food joint. I love their juicy fried chicken because they fry it in store, and you can taste that it's real chicken ( not misc ""rib meat"").  The…","read more","https://www.yelp.com/biz/chick-fil-a-irvine-2?hrid=BdrgXEwwsXSQLlkKTjq31g"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/-7rCL-hETUs5gFOXUVKGUw/90s.jpg","Brio Tuscan Grille","https://www.yelp.com/biz/brio-tuscan-grille-irvine-14","171.","Brio Tuscan Grille","https://www.yelp.com/biz/brio-tuscan-grille-irvine-14","807 reviews","$$","Tuscan","Tuscan","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=tuscan","","(949) 341-0380","https://s3-media3.fl.yelpcdn.com/photo/ix0_k8ShnhDFExykzshwHQ/30s.jpg","Victor C.","https://www.yelp.com/user_details?userid=Nub-R_eWcuzSuweN7Ff-7A","Visiting this restaurant for the very first time at the recommendation of my girlfriend.  She had visited a location in Vegas and liked it a lot.  I have to admit it looked very…","read more","https://www.yelp.com/biz/brio-tuscan-grille-irvine-14?hrid=9MAyrMwUWFMZQFX6Cl2Hmw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media3.fl.yelpcdn.com/bphoto/M0FnV2Cc5mR_ei7Gwxyx-w/90s.jpg","S W Seafood & B B Q Restaurant","https://www.yelp.com/biz/s-w-seafood-and-b-b-q-restaurant-irvine-2","172.","S W Seafood & B B Q Restaurant","https://www.yelp.com/biz/s-w-seafood-and-b-b-q-restaurant-irvine-2","364 reviews","$$","Barbeque, Seafood, Cantonese","Barbeque; Seafood; Cantonese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=bbq; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cantonese","","(949) 262-0128","https://s3-media2.fl.yelpcdn.com/photo/-E93D29mVRNg1YurF3YawQ/30s.jpg","Marcus D.","https://www.yelp.com/user_details?userid=nu18BDW8sOnUcVIpCS9Ylw","1. There are a number of different Sam Woo locations, this one is our favorite.  And one of our family's regular choices for good Chinese food. 2. The fried fish with special house…","read more","https://www.yelp.com/biz/s-w-seafood-and-b-b-q-restaurant-irvine-2?hrid=D4xddVH6SvFK7pLixqO4dQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/WAIJl_4UTLjPNFQMFLJ2fQ/90s.jpg","Souplantation","https://www.yelp.com/biz/souplantation-irvine","173.","Souplantation","https://www.yelp.com/biz/souplantation-irvine","430 reviews","$$","Buffets, Vegetarian, Salad","Buffets; Vegetarian; Salad","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=buffets; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=vegetarian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=salad","2825 Main St
Irvine, CA 92614","(949) 474-8682","https://s3-media3.fl.yelpcdn.com/photo/TNbq9Jj4TtJHXa546idK3Q/30s.jpg","Gloria R.","https://www.yelp.com/user_details?userid=sLgekUp1uedWpnDsztvkVw","OMG... the food here is served buffet style. It's like I went to my garden and pick all the fresh produce for my meal.  All of the produce are locally grow and selected for our…","read more","https://www.yelp.com/biz/souplantation-irvine?hrid=UlB6czuaquVqRkMjMk0d6g"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/FLcTd1598dZB1TpqievRHA/90s.jpg","Village Market","https://www.yelp.com/biz/village-market-irvine","174.","Village Market","https://www.yelp.com/biz/village-market-irvine","105 reviews","$$","Delis","Delis","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=delis","41 Prism
Irvine, CA 92618","(949) 387-5600","https://s3-media1.fl.yelpcdn.com/photo/aIughdbOUhO-OkLAvnXgIw/30s.jpg","Rohlin A.","https://www.yelp.com/user_details?userid=ax7SnXOTIpatbsmqHLqVow","A couple weekends ago, the better half and I were walking around the Village Apartments when we passed by Village Market (…","read more","https://www.yelp.com/biz/village-market-irvine?hrid=arF6_-RJ0YKyAIdjHLj4xg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/-ib7jrGprUWK1BQmThAdsA/90s.jpg","Furai Chicken","https://www.yelp.com/biz/furai-chicken-irvine-2","175.","Furai Chicken","https://www.yelp.com/biz/furai-chicken-irvine-2","26 reviews","$$","Korean, Chicken Shop","Korean; Chicken Shop","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=korean; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chickenshop","4800 Irvine Blvd
Irvine, CA 92620","(714) 508-3988","https://s3-media3.fl.yelpcdn.com/photo/Y43tjSm3aO8yrwGDNw__Tw/30s.jpg","Julie K.","https://www.yelp.com/user_details?userid=UH6RCH9K1o2VW3CU8PY5iQ","Pretty excellent KFC (Korean Fried Chicken)... let's be real, KFC doesn't come cheap but the prices at Furai are the most reasonable I've seen in Irvine.  The original was nice and…","read more","https://www.yelp.com/biz/furai-chicken-irvine-2?hrid=7XljSev0khK-FtWLRFkZ5A"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/9NeCFkdt0otUFY7z0TUJww/90s.jpg","DonerG Turkish & Mediterranean Grill - Irvine","https://www.yelp.com/biz/donerg-turkish-and-mediterranean-grill-irvine-irvine","176.","DonerG Turkish & Mediterranean Grill - Irvine","https://www.yelp.com/biz/donerg-turkish-and-mediterranean-grill-irvine-irvine","680 reviews","$","Mediterranean, Turkish, Halal","Mediterranean; Turkish; Halal","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=turkish; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=halal","3800 Barranca Pkwy
Irvine, CA 92606","(949) 861-2626","https://s3-media4.fl.yelpcdn.com/photo/8kDltJPjhEKZ1KXF6mybWA/30s.jpg","Ryan S.","https://www.yelp.com/user_details?userid=itlkcjls_FRmKmtXbDwtnw","It's Saturday and my girlfriend and I came in for a late lunch after work. It was pretty busy inside even though it was later. We reached the front of the line quickly and the…","read more","https://www.yelp.com/biz/donerg-turkish-and-mediterranean-grill-irvine-irvine?hrid=ntOEPCT78aEcKgPNTibBFw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/ixNFSbrUbqyHtm6Da0DvyQ/90s.jpg","Pizza 900 Mobile Catering","https://www.yelp.com/biz/pizza-900-mobile-catering-irvine","177.","Pizza 900 Mobile Catering","https://www.yelp.com/biz/pizza-900-mobile-catering-irvine","67 reviews","$$","Pizza, Caterers","Pizza; Caterers","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=catering","40 Tesla
Irvine, CA 92618","(949) 444-2930","https://s3-media1.fl.yelpcdn.com/photo/BSK97A2WAsjLq48HOi1DkQ/30s.jpg","Melissa R.","https://www.yelp.com/user_details?userid=5uGLTo9S5BSfRnKBl_f6CA","Pizza 900 exceeded my expectations. They always went ABOVE & BEYOND what was expected. From their eagerness to always help, making sure our vegan's had options, and going as far as…","read more","https://www.yelp.com/biz/pizza-900-mobile-catering-irvine?hrid=1qcAKgLNToAwsYJByDkuOw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/siA0BAVkrsMuwjqlrRrdIw/90s.jpg","Cafe Bistro","https://www.yelp.com/biz/cafe-bistro-irvine-3","178.","Cafe Bistro","https://www.yelp.com/biz/cafe-bistro-irvine-3","128 reviews","$$","American (New), Comfort Food, Cafes","American (New); Comfort Food; Cafes","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=comfortfood; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cafes","800 Spectrum Center Drive
Irvine, CA 92618","(949) 255-2800","https://s3-media2.fl.yelpcdn.com/photo/4HZGlC8QfL5SSWIFnc5MsA/30s.jpg","Susann T.","https://www.yelp.com/user_details?userid=9S-FqF1b8For5ojuoxH6EQ","Delicious food and wonderful service.  The food is superb.  Selections are high quality food.  A tad pricier than other places but well worth the extra few dollars for stand out…","read more","https://www.yelp.com/biz/cafe-bistro-irvine-3?hrid=bjJ-KaxVPmXlBPj_xxmCKg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/YEArmxUb08WTEvIYAYwxbA/90s.jpg","Thai & Chinese Express","https://www.yelp.com/biz/thai-and-chinese-express-irvine","179.","Thai & Chinese Express","https://www.yelp.com/biz/thai-and-chinese-express-irvine","302 reviews","$","Fast Food, Thai, Chinese","Fast Food; Thai; Chinese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hotdogs; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=thai; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chinese","2540 Main St
Irvine, CA 92614","(949) 724-1813","https://s3-media4.fl.yelpcdn.com/photo/yIrx492LopNGWcgwMpuvow/30s.jpg","Laura A.","https://www.yelp.com/user_details?userid=Iz-h30e0ZwYvxiCyOuHShQ","Brought my kiddos for a food adventure. Won tons were very tasty, the sauce was sweet with just a little kick. Yellow curry was fantastic, spicy, and fresh tasting! Tom Kai was also…","read more","https://www.yelp.com/biz/thai-and-chinese-express-irvine?hrid=7R_Mj_G4wxZUnXSylUHtsw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=170","https://s3-media3.fl.yelpcdn.com/bphoto/QawcmLqy5-Qfx80FQ35bJg/90s.jpg","Bistango","https://www.yelp.com/biz/bistango-irvine-2","180.","Bistango","https://www.yelp.com/biz/bistango-irvine-2","573 reviews","$$$","American (New), Tapas Bars, Wine Bars","American (New); Tapas Bars; Wine Bars","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=tapas; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=wine_bars","19100 Von Karman Ave
Irvine, CA 92612","(949) 752-5222","https://s3-media3.fl.yelpcdn.com/photo/6xjyTmVrVgr0QDsIRh7Sow/30s.jpg","Rusteen H.","https://www.yelp.com/user_details?userid=jwfN6-OFKiPEHkipWZL04Q","I came here with my family for a nice dinner! It was very easy to book a reservation, and we even needed to add a person to our party and they were very accommodating to the changes…","read more","https://www.yelp.com/biz/bistango-irvine-2?hrid=tBFIiWhj4AuDI5S9BYaZ4A"
