"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylist 1","Categorylist 1_link","Categorylist 2","Categorylist 2_link","Categorylist 4","Categorylist 4_link","Secondary","Phonenumber","Arrangeunit 1","Arrangeunit 3","Arrangeunit 4","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=140","https://s3-media2.fl.yelpcdn.com/bphoto/97ObF0AjdkMiUcaCyp0ksg/90s.jpg","Byblos Mediterranean Grill","https://www.yelp.com/biz/byblos-mediterranean-grill-anaheim","150.","Byblos Mediterranean Grill","https://www.yelp.com/biz/byblos-mediterranean-grill-anaheim","217 reviews","$","Mediterranean","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mediterranean","Lebanese","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=lebanese","","","1071 N Tustin Ave
Anaheim, CA 92807","(714) 575-0076","This restaurant accepts pickup orders; This restaurant accepts pickup orders","Start Order","","https://s3-media1.fl.yelpcdn.com/photo/etG-zGtSaUD4FUDxvA2SSQ/30s.jpg","Wendy C.","https://www.yelp.com/user_details?userid=jte5OCBP9_EuypMnQmYXmg","I'm actually still at the restaurant right now... This place was so good I couldn't wait to post the review! I was seriously craving Lebanese food and this place really just hit the…","read more","https://www.yelp.com/biz/byblos-mediterranean-grill-anaheim?hrid=gCpri7gkuMNwKwNpVWFBpA"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/ong2t3p_sODDIoDIr7cfyQ/90s.jpg","99 Bottles & Cocktails","https://www.yelp.com/biz/99-bottles-and-cocktails-anaheim","151.","99 Bottles & Cocktails","https://www.yelp.com/biz/99-bottles-and-cocktails-anaheim","134 reviews","$","Dance Clubs","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=danceclubs","Sports Bars","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=sportsbars","American (Traditional)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=tradamerican","8901 Katella Ave
Anaheim, CA 92804","(714) 826-2040","","","","https://s3-media1.fl.yelpcdn.com/photo/jFxbb9pk4m2Bmv8X331BFg/30s.jpg","Michael M.","https://www.yelp.com/user_details?userid=1dJwIu3JyYvqB4vcLhgKTQ","Parking was limited: there were few parking spaces in the front and plenty more in the back. There's also two security guards outside that will ask you to move your vehicle if you…","read more","https://www.yelp.com/biz/99-bottles-and-cocktails-anaheim?hrid=B6FS-nrBHnOvrQNac2FpBw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/EiLELD4xhQd31F5FNpe9IQ/90s.jpg","Delectable","https://www.yelp.com/biz/delectable-anaheim","152.","Delectable","https://www.yelp.com/biz/delectable-anaheim","8 reviews","$$","Bakeries","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=bakeries","Macarons","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=macarons","Food Stands","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=foodstands","205 W Center St Promenade
Anaheim, CA 92805","(714) 715-6086","","","","https://s3-media4.fl.yelpcdn.com/photo/5-r-eZsTQzK9T8i3Ueat9g/30s.jpg","Josephine T.","https://www.yelp.com/user_details?userid=YWHK_IYHhJ_YDIZ1oZFrjg","New favorite place for macarons, and as a macaron junkie, that means a lot!!! I was finally able to try Nichelle's (owner & baker) macarons during spring break. Unfortunately, I…","read more","https://www.yelp.com/biz/delectable-anaheim?hrid=-iOdedajZ8b9lh6hpnZQkA"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/Nznbsu0NXg70qOd0OsepYg/90s.jpg","Bonito Sinaloa","https://www.yelp.com/biz/bonito-sinaloa-anaheim","153.","Bonito Sinaloa","https://www.yelp.com/biz/bonito-sinaloa-anaheim","50 reviews","$$","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","","","","","825 N Euclid St
Anaheim, CA 92801","(714) 991-6843","","","","https://s3-media2.fl.yelpcdn.com/photo/CnPK3LDadNTlN7omZmzm7w/30s.jpg","Dina H.","https://www.yelp.com/user_details?userid=OpucXsBXlCs1oWkOWv8frQ","I had this place bookmarked for a bit and decided to try it out with the husband as we were children free, yes!   ---  I don't know about you, but, I; personally judge a Mexican…","read more","https://www.yelp.com/biz/bonito-sinaloa-anaheim?hrid=2oMFtlcsoYuIsnYm7t-Jzw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media3.fl.yelpcdn.com/bphoto/i4hXNDRJZXNgL4oGJ4LzSg/90s.jpg","Cafe Casse Croute","https://www.yelp.com/biz/cafe-casse-croute-anaheim","154.","Cafe Casse Croute","https://www.yelp.com/biz/cafe-casse-croute-anaheim","596 reviews","$","French","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=french","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=breakfast_brunch","Cafes","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=cafes","656 S Brookhurst St
Anaheim, CA 92804","(714) 774-8013","","","","https://s3-media3.fl.yelpcdn.com/photo/_hsUfffaNO_5UeVQC_DYXQ/30s.jpg","Nic R.","https://www.yelp.com/user_details?userid=f_YFWbS5Y--rPBCIm3yf5g","This is our go to Sunday brunch place.   What we usually order:  Steak and eggs  Cinnamon swirl pancakes  Chefs mix  Hawaiian breakfast.  Don't forget to try their sausages!","read more","https://www.yelp.com/biz/cafe-casse-croute-anaheim?hrid=7u_c1Rrd7g9xY06lxhLxSw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media2.fl.yelpcdn.com/bphoto/ZLQ5R-xy-n8GQowO3TK_WA/90s.jpg","Abyssinia Restaurant","https://www.yelp.com/biz/abyssinia-restaurant-anaheim-2","155.","Abyssinia Restaurant","https://www.yelp.com/biz/abyssinia-restaurant-anaheim-2","61 reviews","$$","Ethiopian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=ethiopian","","","","","2801 W Ball Rd
Anaheim, CA 92804","(714) 826-8859","","","","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Huma C.","https://www.yelp.com/user_details?userid=v3NYptLJlj4qTOBXlsjfwg","Food served was great. The owner gave me nice suggestions for some items too.  Very sweet and nice people too. Best Ethiopian in Orange County.  Must visit for vegetarians","read more","https://www.yelp.com/biz/abyssinia-restaurant-anaheim-2?hrid=4nXyWGfC6Tf6fCk_xFKqzw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media3.fl.yelpcdn.com/bphoto/7Fg0VQIKu7M4XyPrWT144g/90s.jpg","Urbana","https://www.yelp.com/biz/urbana-anaheim","156.","Urbana","https://www.yelp.com/biz/urbana-anaheim","277 reviews","$$","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","Cocktail Bars","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=cocktailbars","","","440 S Anaheim Blvd
Anaheim, CA 92805","(714) 502-0255","This restaurant takes reservations; This restaurant takes reservations","Find a Table","Find a Table","https://s3-media4.fl.yelpcdn.com/photo/6fL5FKB-kuOnhPpmpF_ZHg/30s.jpg","Jonathan Z.","https://www.yelp.com/user_details?userid=0KjqHIouprEuBr_8A9BJ_Q","Urbana is a newer addition to the Packing House and I'm glad we chose them for our ""U"" Dinner.  We were promptly seated in the back area of the restaurant and got our drink orders in…","read more","https://www.yelp.com/biz/urbana-anaheim?hrid=OdVNeZ04T4LzpOZ6u_wqHw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/dsDeXNs86W0qMhapurhmSg/90s.jpg","Catal Restaurant","https://www.yelp.com/biz/catal-restaurant-anaheim-2","157.","Catal Restaurant","https://www.yelp.com/biz/catal-restaurant-anaheim-2","1165 reviews","$$$","Mediterranean","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mediterranean","Tapas/Small Plates","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=tapasmallplates","","","1580 Disneyland Dr
Anaheim, CA 92802","(714) 774-4442","","","","https://s3-media3.fl.yelpcdn.com/photo/Y8yfI6LWHSHxwX7MiNeYHg/30s.jpg","Jenn C.","https://www.yelp.com/user_details?userid=w_L_pYt3830sy_zWJwjORQ","Catal is located right in the center and heart of Downtown Disney. You can't miss it, it's one of the most happening spots with their bar and tables filled with people who just want…","read more","https://www.yelp.com/biz/catal-restaurant-anaheim-2?hrid=515auSqCbcZXJYsBVwtCzg"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media1.fl.yelpcdn.com/bphoto/oplDLJ_5WlRBvgvUfND9dg/90s.jpg","Cafe Orleans","https://www.yelp.com/biz/cafe-orleans-anaheim","158.","Cafe Orleans","https://www.yelp.com/biz/cafe-orleans-anaheim","1254 reviews","$$","Cajun/Creole","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=cajun","American (New)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=newamerican","","","","(714) 781-3463","","","","https://s3-media3.fl.yelpcdn.com/photo/dSIrbHIyCkdw81Cr6YH8Ew/30s.jpg","Shannon M.","https://www.yelp.com/user_details?userid=Ivpnbatc-BnRmQIY2eqvxg","Ate here this last Friday and absolutely loved it! Aside from our reservation somehow getting lost, we had a great time. Our server was extremely attentive, making sure our glasses…","read more","https://www.yelp.com/biz/cafe-orleans-anaheim?hrid=si2DoIBDaR7NGzP6qR9zBw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media3.fl.yelpcdn.com/bphoto/oHsMvPZC2cHrTarZC2fWyQ/90s.jpg","Miraloma Cafe","https://www.yelp.com/biz/miraloma-cafe-anaheim","159.","Miraloma Cafe","https://www.yelp.com/biz/miraloma-cafe-anaheim","286 reviews","$","Coffee & Tea","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=coffee","Cafes","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=cafes","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=breakfast_brunch","3100 E Miraloma Ave
Anaheim, CA 92806","(714) 632-1415","","","","https://s3-media2.fl.yelpcdn.com/photo/k7171jdorWpqE0vz0SHAug/30s.jpg","Frank F.","https://www.yelp.com/user_details?userid=aD28dj6sfRIDrd07XFh4xQ","Miraloma cafe is located along a row of commercial buildings and can be easily missed.  My car was in the shop, so I decided to grab a quick breakfast.  While walking along Kraemer,…","read more","https://www.yelp.com/biz/miraloma-cafe-anaheim?hrid=tUqzwbc1hELrT1_l792UDw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=150","https://s3-media1.fl.yelpcdn.com/bphoto/h86x2CTm2LY0Y0Dlwmr7Tg/90s.jpg","Giant Manhattan Pizza","https://www.yelp.com/biz/giant-manhattan-pizza-anaheim","160.","Giant Manhattan Pizza","https://www.yelp.com/biz/giant-manhattan-pizza-anaheim","183 reviews","$","Pizza","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=pizza","Italian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=italian","","","9842 Katella Ave
Anaheim, CA 92804","(714) 534-2233","","","","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Jasson P.","https://www.yelp.com/user_details?userid=BA3WJKM5JKbN2O_xl4C_AQ","Solid pizza, good atmosphere and friendly employees. What more could you ask for?  Aside from the red pepper bottle to let more than 3 flakes out at a time!","read more","https://www.yelp.com/biz/giant-manhattan-pizza-anaheim?hrid=E0g_oYfIGOBN89x59tbDLg"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/445bMuAnTP4wKf5aba5DVA/90s.jpg","Italian Pizza Rosa","https://www.yelp.com/biz/italian-pizza-rosa-anaheim","161.","Italian Pizza Rosa","https://www.yelp.com/biz/italian-pizza-rosa-anaheim","104 reviews","$$","Italian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=italian","Pizza","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=pizza","","","2825 E Lincoln Ave
Anaheim, CA 92806","(714) 630-0750","This restaurant accepts pickup orders; This restaurant accepts pickup orders","Start Order","","https://s3-media2.fl.yelpcdn.com/photo/R4SP-V6PIBbEDjhL0ri-dQ/30s.jpg","Jonathan S.","https://www.yelp.com/user_details?userid=_OabtZbw8mme7AvC1vjruQ","Their xl pizza is no doubt an xl pizza. Highly recommended if you need to feed some hungry people. Sauce is good and crust is nice and thick.","read more","https://www.yelp.com/biz/italian-pizza-rosa-anaheim?hrid=UWoGNiR5l07-CH9SdFTTQw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/bnQyrZS4W5hUrw5tZQizTA/90s.jpg","Chew Noodle Bar","https://www.yelp.com/biz/chew-noodle-bar-anaheim","162.","Chew Noodle Bar","https://www.yelp.com/biz/chew-noodle-bar-anaheim","155 reviews","$$","Vietnamese","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=vietnamese","Ramen","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=ramen","Tapas/Small Plates","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=tapasmallplates","918 S Magnolia Ave
Anaheim, CA 92804","(714) 826-3590","","","","https://s3-media2.fl.yelpcdn.com/photo/A2M5y-7f94WTNvRcCOeBjw/30s.jpg","jeff h.","https://www.yelp.com/user_details?userid=QVhqWmkju9mDN0suI6qT_w","This place is great! Previously it was the awesome bistro bleu but this is something I will stop by more often. Ryan was our super friendly server and helped us build a ramen and…","read more","https://www.yelp.com/biz/chew-noodle-bar-anaheim?hrid=5bTdpU3MvleZwwZXqzoj1Q"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/PvITMX_ucqqNAZiD-EhsnQ/90s.jpg","Burger Theory","https://www.yelp.com/biz/burger-theory-anaheim","163.","Burger Theory","https://www.yelp.com/biz/burger-theory-anaheim","98 reviews","$$","Burgers","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=burgers","","","","","1915 S Manchester Ave
Anaheim, CA 92802","(714) 748-7777","","","","https://s3-media1.fl.yelpcdn.com/photo/U2rXxto2Gu5BUDqQ5j9vcQ/30s.jpg","Joshua H.","https://www.yelp.com/user_details?userid=6jQo4-rmGAl1wUoRdCgl0A","We stopped here just before hitting up our hotel after a drive from Las Vegas. In short: the burgers are excellent and the service is very good as well.   I had the Uptown Portobello…","read more","https://www.yelp.com/biz/burger-theory-anaheim?hrid=CWXV86T8o9wrpeReWGvkbQ"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/w6uVcfmekyUmK6Wiv9WYdQ/90s.jpg","Marri's Pizza & Italian Restaurants","https://www.yelp.com/biz/marris-pizza-and-italian-restaurants-anaheim","164.","Marri’s Pizza & Italian Restaurants","https://www.yelp.com/biz/marris-pizza-and-italian-restaurants-anaheim","523 reviews","$$","Italian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=italian","Pizza","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=pizza","","","1194 W Katella Ave
Anaheim, CA 92802","(714) 533-1631","","","","https://s3-media1.fl.yelpcdn.com/photo/bKYdh5BiVfNkD3Ktg6A0RA/30s.jpg","Paula F.","https://www.yelp.com/user_details?userid=geGe7V_gGeOjVswKDscW9w","We came here with a large group. Our coordinator had already pre-selected our menu which was really nice. Generally when you have a large group, inevitably someone can't decide what…","read more","https://www.yelp.com/biz/marris-pizza-and-italian-restaurants-anaheim?hrid=CmXF1Cgzj32rjDuleVIevA"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/DXnWxzYTN-VGoC_wDBxUgw/90s.jpg","Cancun Juice","https://www.yelp.com/biz/cancun-juice-anaheim","165.","Cancun Juice","https://www.yelp.com/biz/cancun-juice-anaheim","144 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","","","","","2108 E Lincoln Ave
Anaheim, CA 92806","(714) 776-6268","","","","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Kent C.","https://www.yelp.com/user_details?userid=MxwBN7VIC16hPa-ymYSDOQ","Got the vampiro juice and it was delicious.  Includes lots of fruits and vegi.  Close to my house so def come back again.    Will try the food items next time!","read more","https://www.yelp.com/biz/cancun-juice-anaheim?hrid=fUAbEOQbxylbu2cI9sdafg"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/aAWO4zvUgop4yHPgGu2Miw/90s.jpg","Alfresco Tasting Terrace","https://www.yelp.com/biz/alfresco-tasting-terrace-anaheim","166.","Alfresco Tasting Terrace","https://www.yelp.com/biz/alfresco-tasting-terrace-anaheim","16 reviews","$$","American (New)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=newamerican","Wineries","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=wineries","","","1313 Harbor Blvd
Anaheim, CA 92802","","","","","https://s3-media4.fl.yelpcdn.com/photo/XbiSIYcJqqPqPRiFO9L5VA/30s.jpg","Lena A.","https://www.yelp.com/user_details?userid=KfIhfo47ZhU3KV5-6TBEkg","Best kept Disney dining experience. And I'm about to share it with you. If this place gets super crowded l will regret my decision.   It's a little outdoor bar with twinkly lights…","read more","https://www.yelp.com/biz/alfresco-tasting-terrace-anaheim?hrid=TnvayiXs7XoY88b0Vje11g"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/-2sWNTdIXrXxr2r_q72BLw/90s.jpg","Ho-Toy's Chinese Food","https://www.yelp.com/biz/ho-toys-chinese-food-anaheim","167.","Ho-Toy’s Chinese Food","https://www.yelp.com/biz/ho-toys-chinese-food-anaheim","187 reviews","$","Chinese","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=chinese","","","","","734 S State College Blvd
Anaheim, CA 92806","(714) 956-8430","","","","https://s3-media3.fl.yelpcdn.com/photo/rc6e_B4-BrM_evg4iWiWUw/30s.jpg","Louie J.","https://www.yelp.com/user_details?userid=t0JSYFQ4nAWCObXt_7crkA","Been eating here for years! It's changed in the last year (food-taste wise) but the good thing is that they still uphold their traditions (huge servings, free soda before 3pm) Try…","read more","https://www.yelp.com/biz/ho-toys-chinese-food-anaheim?hrid=f_2SPwLy0Io973_zc5mFEQ"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/nWUneC-tijbP-8ZUQSkGYA/90s.jpg","M & M Donuts","https://www.yelp.com/biz/m-and-m-donuts-anaheim","168.","M & M Donuts","https://www.yelp.com/biz/m-and-m-donuts-anaheim","2130 reviews","$","Donuts","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=donuts","Coffee & Tea","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=coffee","Sandwiches","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=sandwiches","1614 W Katella Ave
Anaheim, CA 92802","(714) 490-0718","","","","https://s3-media2.fl.yelpcdn.com/photo/94xmBMxq6ur8CEx-ZKHdSg/30s.jpg","Jamie L.","https://www.yelp.com/user_details?userid=kkw2yTepN6H4tyl_zAKfAQ","Came around 10pm for a fresh box of a dozen blueberry donuts to absolutely zero line at the front, and only 2 cars in the drive thru. The wait was around 7 minutes because the donuts…","read more","https://www.yelp.com/biz/m-and-m-donuts-anaheim?hrid=zcOaK6vabpLBNaYIfoG5Gw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/CVSxjGzRfygBbtIzFJYgXQ/90s.jpg","Uva Bar & Café","https://www.yelp.com/biz/uva-bar-and-caf%C3%A9-anaheim-3","169.","Uva Bar & Café","https://www.yelp.com/biz/uva-bar-and-caf%C3%A9-anaheim-3","954 reviews","$$","Bars","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=bars","Mediterranean","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mediterranean","","","1580 Disneyland Dr
Anaheim, CA 92802","(714) 774-4442","","","","https://s3-media4.fl.yelpcdn.com/photo/MR178qzyq73Y2G3EXoQQ7Q/30s.jpg","Alyse T.","https://www.yelp.com/user_details?userid=ijX4-BT-jlgyQcVPMKq-rQ","Uva Bar is one of my favorite places for a quick and casual sit-down meal at the Disneyland Resort. The restaurant/bar is entirely outdoors in the center of Downtown Disney. On sunny…","read more","https://www.yelp.com/biz/uva-bar-and-caf%C3%A9-anaheim-3?hrid=3PyilA8zGHU69aDgFmDf3w"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/1M-sqzVEsdkovozFBf26Tw/90s.jpg","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-anaheim","170.","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-anaheim","259 reviews","$","Burgers","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=burgers","Fast Food","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=hotdogs","","","600 S Brookhurst St
Anaheim, CA 92804","(800) 786-1000","","","","https://s3-media3.fl.yelpcdn.com/photo/o2eOczDCFt6Cj-n1ZP3kYA/30s.jpg","Steve H.","https://www.yelp.com/user_details?userid=5PS5khuAaN7nKAbFkyfzPA","I can give one reason why they call it ""IN & OUT""  Because once you are IN the drive-through or at the INside counter, it takes a long time to get OUT.  That's because every one of…","read more","https://www.yelp.com/biz/in-n-out-burger-anaheim?hrid=YGdpDefWNJadPWo1TosVHA"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/Z6ICBDJ48mQR4nICbZ2lIg/90s.jpg","Ortega's Family Restaurant","https://www.yelp.com/biz/ortegas-family-restaurant-anaheim","171.","Ortega’s Family Restaurant","https://www.yelp.com/biz/ortegas-family-restaurant-anaheim","64 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","","","","","2561 W Ball Rd
Anaheim, CA 92804","(714) 828-2830","","","","https://s3-media2.fl.yelpcdn.com/photo/TTl2hCsKEZ4CSpbLCxNypg/30s.jpg","Leela L.","https://www.yelp.com/user_details?userid=GJv7v3sJ9WN1Pvh_LgtG2w","This place has such good Mexican food. Their chips with salsa taste very fresh and good. I ordered the enchiladas- 1 steak and 1 chicken. Both were delicious as were the beans and…","read more","https://www.yelp.com/biz/ortegas-family-restaurant-anaheim?hrid=jW8LoZM-ZYGYqwSksPpHgg"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/HbK9o_6UUMTXxK59SeMOcg/90s.jpg","Tortilla Jo's","https://www.yelp.com/biz/tortilla-jos-anaheim","172.","Tortilla Jo’s","https://www.yelp.com/biz/tortilla-jos-anaheim","1917 reviews","$$","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","","","","","1510 Disneyland Dr
Anaheim, CA 92802","(714) 535-5000","","","","https://s3-media1.fl.yelpcdn.com/photo/vrzmLFHhRxcLrUIDJjXf9Q/30s.jpg","John J.","https://www.yelp.com/user_details?userid=Uoovq0mYfGY0k_gA05XcxQ","We came here for lunch and Bryce was our server. He was amazing! Such great personality extremely attentive. I give the food 5 stars as well!  However they have huge food portions.…","read more","https://www.yelp.com/biz/tortilla-jos-anaheim?hrid=SQOtBoobUTTGsEJrMR9OvA"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/VVhL36Iu9ElkiUv6_N7fqg/90s.jpg","Blazin Hotpot & Boba Tea","https://www.yelp.com/biz/blazin-hotpot-and-boba-tea-anaheim","173.","Blazin Hotpot & Boba Tea","https://www.yelp.com/biz/blazin-hotpot-and-boba-tea-anaheim","316 reviews","$$","Hot Pot","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=hotpot","Asian Fusion","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=asianfusion","","","2937 W Ball Rd
Anaheim, CA 92804","(714) 886-2686","This restaurant accepts pickup orders; This restaurant accepts pickup orders","Start Order","","https://s3-media1.fl.yelpcdn.com/photo/qPo6_xVcSlTgIcMKYWU6RA/30s.jpg","Amy H.","https://www.yelp.com/user_details?userid=gY-mftzbCX70J7ZzFhP0RA","Love this place!  The quality of the meat isn't the best but it is only 11.99 for the whole meal! No extra charges for choosing a flavored broth. I usually get the pork born. The…","read more","https://www.yelp.com/biz/blazin-hotpot-and-boba-tea-anaheim?hrid=lQIzUY_B5IXkC4k3xYR8oA"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/xDyD_V0bm4HK-KpykiEn9w/90s.jpg","Reunion Kitchen + Drink","https://www.yelp.com/biz/reunion-kitchen-drink-anaheim","174.","Reunion Kitchen + Drink","https://www.yelp.com/biz/reunion-kitchen-drink-anaheim","1163 reviews","$$","American (New)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=newamerican","Salad","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=salad","Burgers","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=burgers","5775 E Santa Ana Canyon Rd
Anaheim, CA 92807","(714) 283-1062","","","","https://s3-media2.fl.yelpcdn.com/photo/c-O-Zz2pPtfoetPqFd0xgA/30s.jpg","Justin W.","https://www.yelp.com/user_details?userid=AqHCpuWj7D5oB6l58yEAcA","I've been to Reunion at least 10 times and have tried about 8 different entrees and a lot of appetizers. EVERYTHING IVE EVER HAD HAS BEEN TOP NOTCH!!!   No wonder this place is…","read more","https://www.yelp.com/biz/reunion-kitchen-drink-anaheim?hrid=ZShagKChJHi35C3JhQu72Q"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/A294sXqYTR6YlD5Qf38KHA/90s.jpg","Little Caboose Taco Shop","https://www.yelp.com/biz/little-caboose-taco-shop-anaheim-4","175.","Little Caboose Taco Shop","https://www.yelp.com/biz/little-caboose-taco-shop-anaheim-4","101 reviews","$","Tex-Mex","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=tex-mex","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","","","2225 W Ball Rd
Anaheim, CA 92804","(714) 780-0162","","","","https://s3-media3.fl.yelpcdn.com/photo/k4B-DhAU0VLaRJ4dRDNRvA/30s.jpg","Brianna G.","https://www.yelp.com/user_details?userid=TEeNyw7cPEFwBEVUOCyY5Q","I went here because my very pregnant sister told me that she loved this place! They have the bet tacos or so she said.   When I went I got the potatoe taco and a tamale and it was…","read more","https://www.yelp.com/biz/little-caboose-taco-shop-anaheim-4?hrid=CelHPCKYMXEezMb_UmiDfg"
