"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Secondary 1","Secondary 2","Phonenumber","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/O__cq-cZHVNJgsEpfxBRXQ/90s.jpg","Thai 1 Kitchen","https://www.yelp.com/biz/thai-1-kitchen-costa-mesa-2","154.","Thai 1 Kitchen","https://www.yelp.com/biz/thai-1-kitchen-costa-mesa-2","161 reviews","$","Thai","Thai","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=thai","560 W 19th St","Costa Mesa, CA 92627","(949) 722-7437","https://s3-media3.fl.yelpcdn.com/photo/Cz05QAPW90GP4NIYPv-_8g/30s.jpg","Nico S.","https://www.yelp.com/user_details?userid=etxbFXLqdkj_-cUBrK_wwA","I just ordered from there their lunch special. I got the sweet & sour chicken and the chicken Satay  The price was ONLY $6.99  WOW!!  What a great deal.  The food tasted great.  The…","read more","https://www.yelp.com/biz/thai-1-kitchen-costa-mesa-2?hrid=oGwIubriZVsKt-pLazf7kQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=150","https://s3-media1.fl.yelpcdn.com/bphoto/Cqu94ZUB5kAdsi6Xo1AMgQ/90s.jpg","Gina's Pizza & Pastaria","https://www.yelp.com/biz/ginas-pizza-and-pastaria-costa-mesa-2","155.","Gina’s Pizza & Pastaria","https://www.yelp.com/biz/ginas-pizza-and-pastaria-costa-mesa-2","154 reviews","$$","Italian, Pizza","Italian; Pizza","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=pizza","2701 Harbor Blvd","Costa Mesa, CA 92626","(714) 434-1311","https://s3-media2.fl.yelpcdn.com/photo/VPcXn37GQnqmeh_QnsKMag/30s.jpg","Ariana N.","https://www.yelp.com/user_details?userid=z-4AcLkJtKajNQcmXwnJUw","Caprese Gnocchi with bellalinda sauce:  The gnocchi is rubbery, like the kind from a vacuum sealed container you can get from a grocery store, but the bellalinda creamy marinara…","read more","https://www.yelp.com/biz/ginas-pizza-and-pastaria-costa-mesa-2?hrid=qgjCuThESKRsgRSbBx0RDQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/6e4YilF7X16TEPqXe8dxrQ/90s.jpg","Wahoo's Fish Tacos","https://www.yelp.com/biz/wahoos-fish-tacos-costa-mesa-2","156.","Wahoo’s Fish Tacos","https://www.yelp.com/biz/wahoos-fish-tacos-costa-mesa-2","101 reviews","$","Mexican, Seafood","Mexican; Seafood","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=seafood","1862 Placentia Ave","Costa Mesa, CA 92627","(949) 631-3433","https://s3-media4.fl.yelpcdn.com/photo/GlPeM5QMtc2RB1oALu8ALQ/30s.jpg","Lisa G.","https://www.yelp.com/user_details?userid=y10H6BrIXHClfx4XF4n5Sw","So good!  I got the Paleo Bowl with fish and shrimp. Beautiful!!!  I should have taken a picture. Cooked to perfection. All the best veggies and the citrus slaw is pure genius with…","read more","https://www.yelp.com/biz/wahoos-fish-tacos-costa-mesa-2?hrid=G8b8q5bnlbFrJyErvtDo0A"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/NnGgm1QqJ9jT0RTYqq4ltg/90s.jpg","Taqueria El Granjenal","https://www.yelp.com/biz/taqueria-el-granjenal-costa-mesa","157.","Taqueria El Granjenal","https://www.yelp.com/biz/taqueria-el-granjenal-costa-mesa","139 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","899 W 19th St","Costa Mesa, CA 92627","(949) 645-4964","https://s3-media2.fl.yelpcdn.com/photo/7bKTUj4NJqZ_r3GtSuUS_g/30s.jpg","Julio C.","https://www.yelp.com/user_details?userid=itqAqPEx5r7rl9bRGSEizg","Best Horchata ever!! It's the real deal unlike some other places who claim they have the real stuff.   Al pastor tacos are on point here. It's a big taco too. Very flavorful and…","read more","https://www.yelp.com/biz/taqueria-el-granjenal-costa-mesa?hrid=xj105BwO6m2Y83XRJ8y5zA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=150","https://s3-media3.fl.yelpcdn.com/bphoto/fFTlpyIO-N9um4W-FsoQMA/90s.jpg","Sandwich World","https://www.yelp.com/biz/sandwich-world-costa-mesa-2","158.","Sandwich World","https://www.yelp.com/biz/sandwich-world-costa-mesa-2","79 reviews","$","Sandwiches, Delis","Sandwiches; Delis","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=delis","375 Bristol St","Costa Mesa, CA 92626","(714) 545-6963","https://s3-media2.fl.yelpcdn.com/photo/buZhOkGOIvDP_T76kAR6VA/30s.jpg","Steve C.","https://www.yelp.com/user_details?userid=D_b4O9SOD_Cs2DtfLpHmQA","I loved the warm turkey, Cheese & Avo.  Right off the #55 & #73.  Big indoor seating area.","read more","https://www.yelp.com/biz/sandwich-world-costa-mesa-2?hrid=0_B3UMuLyq9DfA2SqllmNw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/joTGcLl86nLTy2S5i-cvGw/90s.jpg","Sushi Wave","https://www.yelp.com/biz/sushi-wave-costa-mesa","159.","Sushi Wave","https://www.yelp.com/biz/sushi-wave-costa-mesa","322 reviews","$$","Sushi Bars, Japanese","Sushi Bars; Japanese","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=japanese","2075 Newport Blvd","Costa Mesa, CA 92627","(949) 722-8736","https://s3-media2.fl.yelpcdn.com/photo/7TVu9hY6U4Po7CU2WbNsAQ/30s.jpg","Lynae H.","https://www.yelp.com/user_details?userid=98e6HGIq2Ew6shh2l3l9tA","This is the Best All U Can Eat place I have ever been to. Large choice to select from on the AYCE menu. Friendly staff.....Great prices for lunch and dinner....you won't be…","read more","https://www.yelp.com/biz/sushi-wave-costa-mesa?hrid=YA1Haip_gC2Z_CtMPUpzUA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=150","https://s3-media2.fl.yelpcdn.com/bphoto/3xgVfyMAXIpIiA2jwXmWvg/90s.jpg","Bistro Papillote","https://www.yelp.com/biz/bistro-papillote-costa-mesa","160.","Bistro Papillote","https://www.yelp.com/biz/bistro-papillote-costa-mesa","100 reviews","$$","French","French","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=french","3313 Hyland Ave","Costa Mesa, CA 92626","(714) 697-1707","https://s3-media3.fl.yelpcdn.com/photo/cco9o6H8UibXu235DEEveQ/30s.jpg","Elizabeth B.","https://www.yelp.com/user_details?userid=EXLmumPpJn4V7oS-EQiWTg","My husband chose this restaurant for his company's holiday dinner party and it was a big hit!  The owner, Chef Laurent Brazier, was trained in Paris and man oh man does his haute…","read more","https://www.yelp.com/biz/bistro-papillote-costa-mesa?hrid=-GRS4rmcdR1ac5skKjsUHg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/o8aGZ_wIcezmM2tZAj_uDg/90s.jpg","Chick-fil-A","https://www.yelp.com/biz/chick-fil-a-costa-mesa-3","161.","Chick-fil-A","https://www.yelp.com/biz/chick-fil-a-costa-mesa-3","156 reviews","$","Fast Food","Fast Food","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=hotdogs","3181 Harbor Blvd","Costa Mesa, CA 92626","(714) 435-0145","https://s3-media2.fl.yelpcdn.com/photo/szTlQgeQRUi47BbZ7Gz-Ww/30s.jpg","Anna K.","https://www.yelp.com/user_details?userid=W14x63uiKkxxGVEaaPMmCw","Chick-fil-a is definitely one of my favorite fast food spots ever. This location has amazing customer service like almost all other locations. I don't know how they train their…","read more","https://www.yelp.com/biz/chick-fil-a-costa-mesa-3?hrid=RCZ2P60LnYAHxQulse0d0Q"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/akw-LbQ24pyG__qByLS1fQ/90s.jpg","Izakaya Hachi","https://www.yelp.com/biz/izakaya-hachi-costa-mesa-2","162.","Izakaya Hachi","https://www.yelp.com/biz/izakaya-hachi-costa-mesa-2","90 reviews","$$","Izakaya, Sushi Bars, Beer Bar","Izakaya; Sushi Bars; Beer Bar","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=izakaya; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=beerbar","3033 Bristol St","Costa Mesa, CA 92626","(657) 231-6566","https://s3-media2.fl.yelpcdn.com/photo/Tt97JmcWHbrGRyoliO1wdQ/30s.jpg","Lisa N.","https://www.yelp.com/user_details?userid=gOAOPl2jM7UyAw52Lab9uA","Came here again for my friend's birthday dinner. Additional to what I posted in my previous review, we ordered a few more items that I will most certainly add to my rotation when I…","read more","https://www.yelp.com/biz/izakaya-hachi-costa-mesa-2?hrid=ekbdbHec4iwAPuzdLgYJLQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/5Ak9mExe7SZrxRnbcJIyKw/90s.jpg","Jimmy John's","https://www.yelp.com/biz/jimmy-johns-costa-mesa","163.","Jimmy John’s","https://www.yelp.com/biz/jimmy-johns-costa-mesa","59 reviews","$","Sandwiches","Sandwiches","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches","2800 Harbor Blvd","Costa Mesa, CA 92626","(714) 581-5563","https://s3-media1.fl.yelpcdn.com/photo/wF3whUUK-jANTiMJU5GOKQ/30s.jpg","Felix M.","https://www.yelp.com/user_details?userid=wFtpbHJA3KmU3aIYaaMk8g","I came here for lunch last week and ordered the regular vegetarian sandwich.  It's good for either two small meals or one big meal - I was hungry so it did double-duty :-)  The…","read more","https://www.yelp.com/biz/jimmy-johns-costa-mesa?hrid=_qFbUUf2jgrnz91wHNmd4w"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media1.fl.yelpcdn.com/bphoto/j1uqsRA49KRd8wbNSE83LQ/90s.jpg","Wingstop","https://www.yelp.com/biz/wingstop-costa-mesa","164.","Wingstop","https://www.yelp.com/biz/wingstop-costa-mesa","250 reviews","$","Chicken Wings","Chicken Wings","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=chicken_wings","2300 Harbor Blvd","Costa Mesa, CA 92627","(949) 548-9464","https://s3-media3.fl.yelpcdn.com/photo/bF5Xhx75ZWgOyQPc7hLqBA/30s.jpg","Daniel I.","https://www.yelp.com/user_details?userid=NY8O5nMpCtwoWJTBrFmmtg","Wing stop is a decent place for wings. I prefer there boneless wings, but a lot of my friends like the bone in.   My favorite sauce is the garlic Parmesan (make sure you order it…","read more","https://www.yelp.com/biz/wingstop-costa-mesa?hrid=m-vcZIUNzeN6j2FpVdWLGw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/f_sBIYcrAnVQjAwXdST51A/90s.jpg","El Matador","https://www.yelp.com/biz/el-matador-costa-mesa","165.","El Matador","https://www.yelp.com/biz/el-matador-costa-mesa","443 reviews","$$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","1768 Newport Blvd","Costa Mesa, CA 92627","(949) 645-0324","https://s3-media3.fl.yelpcdn.com/photo/xdjFmjcICadoz7McySjdbA/30s.jpg","Leanna C.","https://www.yelp.com/user_details?userid=zsH2loA1Ewal1Xnwr_AZtw","We attended a BDay party for one of our Besties here this weekend... Best to Uber here as there is no parking, and best to bring your own party because the atmosphere is pretty grim!…","read more","https://www.yelp.com/biz/el-matador-costa-mesa?hrid=CaPtxhc5zj0Vw_-Crceq8Q"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/RSyX2AttYGCaUWNL6RYzKA/90s.jpg","Jack's Fusion Sushi","https://www.yelp.com/biz/jacks-fusion-sushi-costa-mesa","166.","Jack’s Fusion Sushi","https://www.yelp.com/biz/jacks-fusion-sushi-costa-mesa","208 reviews","$$","Sushi Bars","Sushi Bars","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sushi","427 E 17th St","Costa Mesa, CA 92627","(949) 631-0403","https://s3-media4.fl.yelpcdn.com/photo/-AaRaO-S5BbQQn21NihZtg/30s.jpg","Christal M.","https://www.yelp.com/user_details?userid=c_HRWeQtTIyT1ICK09C6FQ","I can always count on this place when I'm craving sushi rolls in the area.  This is fusion sushi, so don't come here looking for omakase or anything like that.  It's a small,…","read more","https://www.yelp.com/biz/jacks-fusion-sushi-costa-mesa?hrid=IMJihcW0dS7hxLMVO0zDiA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/P8iL_77Cqn5C1AzYC7rJmg/90s.jpg","Parolli Rolli","https://www.yelp.com/biz/parolli-rolli-costa-mesa","167.","Parolli Rolli","https://www.yelp.com/biz/parolli-rolli-costa-mesa","22 reviews","$$","Comfort Food, American (Traditional), Food Stands","Comfort Food; American (Traditional); Food Stands","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=comfortfood; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=foodstands","1712 Santa Ana Ave","Costa Mesa, CA 92627","(949) 612-5124","https://s3-media3.fl.yelpcdn.com/photo/SFxK9X6vXne2JXmKGg2LgQ/30s.jpg","Tyler T.","https://www.yelp.com/user_details?userid=Iec0Qou1MH6zk7I4y_4nrA","The porchetta sandwich here was really good! The meat felt like it could have melted it in your mouth, and it was just the right blend of meaty, fatty, and crunchy that the whole…","read more","https://www.yelp.com/biz/parolli-rolli-costa-mesa?hrid=8Oj5d9p2iS8NoKDKCpDvIg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/t2jv2BCfTLDfgU4k9-q0Tw/90s.jpg","Mesa","https://www.yelp.com/biz/mesa-costa-mesa","168.","Mesa","https://www.yelp.com/biz/mesa-costa-mesa","1223 reviews","$$","Lounges, American (New), Tapas/Small Plates","Lounges; American (New); Tapas/Small Plates","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=lounges; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tapasmallplates","725 Baker St","Costa Mesa, CA 92626","(714) 557-6700","https://s3-media4.fl.yelpcdn.com/photo/3vosU8O9Ks7a8kRUN8C4OA/30s.jpg","Kristy T.","https://www.yelp.com/user_details?userid=LQvordX_X9ZPW6oRMOI08g","People always give this place bad reviews, but I honestly love it here. I think the staff is doing the best they can. The doorman is always courteous and the bartenders do their best…","read more","https://www.yelp.com/biz/mesa-costa-mesa?hrid=22967b46JtETdfAkw54qWA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/AhM-rrq8411Zh7pJ1AgEEQ/90s.jpg","D & K Cafe","https://www.yelp.com/biz/d-and-k-cafe-costa-mesa","169.","D & K Cafe","https://www.yelp.com/biz/d-and-k-cafe-costa-mesa","51 reviews","$","Cafes","Cafes","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=cafes","901 S Coast Dr","Costa Mesa, CA 92626","(714) 957-6191","https://s3-media3.fl.yelpcdn.com/photo/zaYszs4ufkzLtiC8ouhGDQ/30s.jpg","Leydy L.","https://www.yelp.com/user_details?userid=nvTRT9pz97F5FZlINTkODA","Great way to start my day.. the front lady was very kind, mixed my coffee to perfection. Got me the Sunrise Delight croissant and it tastes delicious. Beautiful place..","read more","https://www.yelp.com/biz/d-and-k-cafe-costa-mesa?hrid=dox7d9G_fZc1qyLMIShOkQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/EGAXlQsHxRRV6QWq_ZrzwA/90s.jpg","Ruscello","https://www.yelp.com/biz/ruscello-costa-mesa","170.","Ruscello","https://www.yelp.com/biz/ruscello-costa-mesa","57 reviews","$$","Mediterranean, Italian, Modern European","Mediterranean; Italian; Modern European","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=modern_european","3333 Bristol St","Costa Mesa, CA 92626","(714) 850-2510","https://s3-media1.fl.yelpcdn.com/photo/3hf29Jf38mM-KvgldPg2nQ/30s.jpg","Lee L.","https://www.yelp.com/user_details?userid=4-c_cPkXm8wbQF5W96eoCg","First time coming here and WE ABSOLUTELY LOVED THIS PLACE!!!!  We even got our own nickname....The Sonoma Peeps :)  Thanks to Daniel, Steph, David, Jamie and Chef Peter we had an…","read more","https://www.yelp.com/biz/ruscello-costa-mesa?hrid=7AN6z7ePrq3OUQyFU5OzJQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=170","https://s3-media3.fl.yelpcdn.com/bphoto/UgEScYi3jFqbSxFjkEODFw/90s.jpg","The Hub","https://www.yelp.com/biz/the-hub-costa-mesa-4","171.","The Hub","https://www.yelp.com/biz/the-hub-costa-mesa-4","247 reviews","$$","Sports Bars, American (Traditional), Breakfast & Brunch","Sports Bars; American (Traditional); Breakfast & Brunch","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sportsbars; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch","1749 Newport Blvd","Costa Mesa, CA 92627","(949) 356-5544","https://s3-media3.fl.yelpcdn.com/photo/omS4D2oPqaEcFtpvMICNVQ/30s.jpg","Jake M.","https://www.yelp.com/user_details?userid=fWXMKQpN4ilProPLefUjeg","** Summary **  Really, really impressed by this bar!  Whoever bought and renovated this place really put their heart into it -- and the investment paid off big time!  It's like…","read more","https://www.yelp.com/biz/the-hub-costa-mesa-4?hrid=7nAcxJB6fCWL65yMKc81Yw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/9DLj4cSLR9e_oJoOKv9UnA/90s.jpg","Cucina Roma","https://www.yelp.com/biz/cucina-roma-costa-mesa","172.","Cucina Roma","https://www.yelp.com/biz/cucina-roma-costa-mesa","156 reviews","$$","Italian, Salad, Sandwiches","Italian; Salad; Sandwiches","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches","1773 Newport Blvd","Costa Mesa, CA 92627","(949) 645-5550","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Tinsley Y.","https://www.yelp.com/user_details?userid=EfDKMh-MVyMDfh2dJVPWhg","A divey-like Italian restaurant with alotttt of Pasta options. I don't eat a lot of Pasta so I opted for their Baked Meatball Appetizer which was enough to be a meal for me at that…","read more","https://www.yelp.com/biz/cucina-roma-costa-mesa?hrid=xBA1rfHi7OOaR2Pic30oHQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=170","https://s3-media4.fl.yelpcdn.com/bphoto/h5HzMdzSyuwKFHoClD_7Ug/90s.jpg","ARC Restaurant Food & Libations","https://www.yelp.com/biz/arc-restaurant-food-and-libations-costa-mesa","173.","ARC Restaurant Food & Libations","https://www.yelp.com/biz/arc-restaurant-food-and-libations-costa-mesa","825 reviews","$$","American (New), Bars","American (New); Bars","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bars","3321 Hyland Ave","Costa Mesa, CA 92626","(949) 500-5561","https://s3-media1.fl.yelpcdn.com/photo/xJENQuTpImCWDDcytCfj9g/30s.jpg","Katrina Y.","https://www.yelp.com/user_details?userid=tWYinfMvIZNRQwalqecwRw","ARC have been bookmarked in my yelp for almost over year now and Iam so glad my expectations for this place have been met and even actually better than I expected! We came here on a…","read more","https://www.yelp.com/biz/arc-restaurant-food-and-libations-costa-mesa?hrid=RBXO2JVHaYA9Mj9SWnLOhg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/_cvRF6d0qYVFFpR0a50FtA/90s.jpg","Great Mex Grill - Costa Mesa","https://www.yelp.com/biz/great-mex-grill-costa-mesa-costa-mesa","174.","Great Mex Grill - Costa Mesa","https://www.yelp.com/biz/great-mex-grill-costa-mesa-costa-mesa","130 reviews","$","Mexican, American (Traditional), Breakfast & Brunch","Mexican; American (Traditional); Breakfast & Brunch","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch","1525 E Mesa Verde Dr","Costa Mesa, CA 92626","(714) 241-1120","https://s3-media2.fl.yelpcdn.com/photo/iqdCahQSCK2co_PN2KyKBg/30s.jpg","Sabrina U.","https://www.yelp.com/user_details?userid=MSkpw4Vl0_dyLXZzG02w-Q","I've been living in that area for the past five years. Been going there since they open it's always great fresh food. The service is fast and nice. Be back for sure!","read more","https://www.yelp.com/biz/great-mex-grill-costa-mesa-costa-mesa?hrid=nXxADj3gHaP2RtZ77VceVQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/HtPR_Jfo_owKI-BLV6RqEQ/90s.jpg","Menya Keishi","https://www.yelp.com/biz/menya-keishi-costa-mesa","175.","Menya Keishi","https://www.yelp.com/biz/menya-keishi-costa-mesa","91 reviews","$","Ramen, Noodles","Ramen; Noodles","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=ramen; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=noodles","675 Paularino Ave","Costa Mesa, CA 92626","(714) 754-1844","https://s3-media1.fl.yelpcdn.com/photo/79BA9_730xCANAprWtNmow/30s.jpg","Les S.","https://www.yelp.com/user_details?userid=LGa1GmTItb4bu6HI7KPKfA","This place is starting to become my favorite spot for ramen.  Even though it only serves chicken broth ramen and chicken chashu, it doesn't lack in flavor.  The noodles are one of…","read more","https://www.yelp.com/biz/menya-keishi-costa-mesa?hrid=uBeiF7XrMG64k_ACOJ1k-Q"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/T0p8i5A7FSss-Iax4mBadQ/90s.jpg","Jan's Health Bar","https://www.yelp.com/biz/jans-health-bar-costa-mesa-3","176.","Jan’s Health Bar","https://www.yelp.com/biz/jans-health-bar-costa-mesa-3","173 reviews","$$","Juice Bars & Smoothies, Sandwiches, Salad","Juice Bars & Smoothies; Sandwiches; Salad","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=juicebars; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=salad","250 E 17th St","Costa Mesa, CA 92627","(949) 650-4856","https://s3-media4.fl.yelpcdn.com/photo/oL1WIwVUuESgwuObrJ1Dzw/30s.jpg","Itayetzi M.","https://www.yelp.com/user_details?userid=kP27F2Y1Q6LQwT3xXCVXcQ","I heard about this place through a friend that tends to eat healthy haha! So I came.   I got the half sanwhich with chicken salads and pasta. I also got the Jan's acai bowl.…","read more","https://www.yelp.com/biz/jans-health-bar-costa-mesa-3?hrid=t1HRZNykRy_vY6UQUn2frg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/rGyUtd_vrGN3rRtFLHXmhg/90s.jpg","North Shore Poke Co.","https://www.yelp.com/biz/north-shore-poke-co-costa-mesa-5","177.","North Shore Poke Co.","https://www.yelp.com/biz/north-shore-poke-co-costa-mesa-5","255 reviews","$$","Hawaiian, Poke","Hawaiian; Poke","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=poke","3033 Bristol St","Costa Mesa, CA 92626","(714) 708-2313","https://s3-media4.fl.yelpcdn.com/photo/uAnwOpCzFFRlQuRFa3G6nw/30s.jpg","Amanda M.","https://www.yelp.com/user_details?userid=BynUZhAOUZAVILzAONdIog","This hit the spot and took care of my poke craving. I'm not a pro when it comes to ordering poke, but the guy behind the register was very friendly and let me try the two sauces I…","read more","https://www.yelp.com/biz/north-shore-poke-co-costa-mesa-5?hrid=n098nCCzwYe9FwA_DRIWWw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/ygR5rc1IgIX3zpScYw95DQ/90s.jpg","Gypsy Den","https://www.yelp.com/biz/gypsy-den-costa-mesa-3","178.","Gypsy Den","https://www.yelp.com/biz/gypsy-den-costa-mesa-3","968 reviews","$$","Cafes","Cafes","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=cafes","2930 Bristol St","Costa Mesa, CA 92626","(714) 549-7012","https://s3-media3.fl.yelpcdn.com/photo/iGefLLaiqNnGL05pyIHoNw/30s.jpg","Steven B.","https://www.yelp.com/user_details?userid=9hzaMgJYlymV_5zpTp7ZVw","Had lunch here on 4/23/17 with a friend and really enjoyed the food and ambience. Pros:  nice brunch/lunch menu; excellent scrambled eggs & spinach (with yummy fruit and one slice of…","read more","https://www.yelp.com/biz/gypsy-den-costa-mesa-3?hrid=JSMTRrkjXiyuBllvsEXxCA"
